# Bischoff & Ratcliff container-loading instance BR7-46, converted from
# BR/BR7/46.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 116 (20 distinct types)
# Total profit if all packed: 29759160
# Total box volume: 29759160   Container volume: 30089620   (ratio 0.989)

BOXES
1 7 86 58 36 1
2 2 71 69 22 1
3 4 108 78 54 1
4 7 104 58 57 1
5 6 96 65 58 1
6 7 58 37 26 1
7 3 73 72 49 1
8 10 98 67 56 1
9 8 117 89 23 1
10 6 109 76 73 1
11 6 95 61 34 1
12 4 106 73 49 1
13 5 66 39 35 1
14 1 82 76 43 1
15 9 93 87 26 1
16 6 68 64 63 1
17 3 70 53 30 1
18 9 68 65 30 1
19 6 94 57 26 1
20 7 104 79 38 1
CONTAINERS
1 1 587 220 233
