# Bischoff & Ratcliff container-loading instance BR7-25, converted from
# BR/BR7/25.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (20 distinct types)
# Total profit if all packed: 29852325
# Total box volume: 29852325   Container volume: 30089620   (ratio 0.992)

BOXES
1 10 75 54 35 1
2 8 107 60 49 1
3 10 70 67 42 1
4 10 78 71 44 1
5 6 78 61 27 1
6 3 78 73 48 1
7 5 109 87 32 1
8 7 91 87 25 1
9 4 67 51 47 1
10 8 67 63 60 1
11 6 115 59 34 1
12 10 102 35 34 1
13 4 117 54 48 1
14 6 70 61 40 1
15 6 64 63 59 1
16 5 95 87 63 1
17 5 113 92 23 1
18 7 113 49 32 1
19 5 99 75 63 1
20 5 56 55 46 1
CONTAINERS
1 1 587 220 233
