# Bischoff & Ratcliff container-loading instance BR7-53, converted from
# BR/BR7/53.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (20 distinct types)
# Total profit if all packed: 30023208
# Total box volume: 30023208   Container volume: 30089620   (ratio 0.998)

BOXES
1 6 78 37 27 1
2 10 89 70 25 1
3 11 90 84 41 1
4 7 85 75 42 1
5 3 91 77 44 1
6 8 114 87 71 1
7 5 90 37 25 1
8 4 105 80 77 1
9 6 74 71 50 1
10 6 62 57 55 1
11 5 89 45 26 1
12 5 65 54 47 1
13 2 79 62 28 1
14 9 84 40 35 1
15 4 55 44 42 1
16 6 115 30 29 1
17 8 93 60 25 1
18 7 96 83 50 1
19 5 86 75 62 1
20 5 76 60 36 1
CONTAINERS
1 1 587 220 233
