# Bischoff & Ratcliff container-loading instance BR7-68, converted from
# BR/BR7/68.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 105 (20 distinct types)
# Total profit if all packed: 30060667
# Total box volume: 30060667   Container volume: 30089620   (ratio 0.999)

BOXES
1 4 60 44 36 1
2 3 76 42 40 1
3 6 65 49 48 1
4 5 109 92 51 1
5 6 93 42 31 1
6 3 83 64 59 1
7 4 96 90 55 1
8 5 52 42 31 1
9 6 98 72 61 1
10 7 118 98 57 1
11 2 48 31 25 1
12 4 75 67 50 1
13 8 120 66 32 1
14 5 91 76 65 1
15 9 102 71 49 1
16 6 93 89 59 1
17 7 76 48 23 1
18 4 63 53 23 1
19 6 83 59 27 1
20 5 85 69 53 1
CONTAINERS
1 1 587 220 233
