# Bischoff & Ratcliff container-loading instance BR7-22, converted from
# BR/BR7/22.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 130 (20 distinct types)
# Total profit if all packed: 29987042
# Total box volume: 29987042   Container volume: 30089620   (ratio 0.997)

BOXES
1 3 89 78 50 1
2 6 73 65 46 1
3 7 94 66 39 1
4 7 66 59 42 1
5 5 106 93 70 1
6 2 80 71 62 1
7 10 60 36 26 1
8 6 72 31 31 1
9 6 63 63 31 1
10 9 74 39 23 1
11 10 105 72 52 1
12 11 101 76 45 1
13 5 93 73 65 1
14 5 74 47 42 1
15 8 72 33 28 1
16 5 99 91 45 1
17 7 79 60 44 1
18 7 81 57 50 1
19 4 99 72 61 1
20 7 38 35 31 1
CONTAINERS
1 1 587 220 233
