# Bischoff & Ratcliff container-loading instance BR7-94, converted from
# BR/BR7/94.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 134 (20 distinct types)
# Total profit if all packed: 29956576
# Total box volume: 29956576   Container volume: 30089620   (ratio 0.996)

BOXES
1 8 75 73 69 1
2 5 66 56 40 1
3 8 64 51 41 1
4 9 90 52 28 1
5 9 73 33 28 1
6 7 91 76 60 1
7 10 54 45 28 1
8 7 107 81 56 1
9 10 63 53 44 1
10 11 88 75 50 1
11 2 79 76 20 1
12 7 116 71 66 1
13 6 84 52 35 1
14 4 61 56 22 1
15 4 54 53 31 1
16 6 86 85 53 1
17 8 84 71 29 1
18 7 80 52 41 1
19 4 83 33 26 1
20 2 99 60 38 1
CONTAINERS
1 1 587 220 233
