# Bischoff & Ratcliff container-loading instance BR7-98, converted from
# BR/BR7/98.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 144 (20 distinct types)
# Total profit if all packed: 30064926
# Total box volume: 30064926   Container volume: 30089620   (ratio 0.999)

BOXES
1 8 106 55 38 1
2 11 69 50 48 1
3 11 106 63 57 1
4 5 71 66 51 1
5 9 62 41 36 1
6 7 75 49 39 1
7 9 90 64 53 1
8 10 96 79 55 1
9 5 83 75 67 1
10 6 58 48 30 1
11 8 81 59 24 1
12 4 71 56 41 1
13 8 111 76 40 1
14 4 113 27 26 1
15 8 50 41 36 1
16 7 57 55 50 1
17 7 42 25 21 1
18 3 115 44 29 1
19 9 78 54 52 1
20 5 87 68 31 1
CONTAINERS
1 1 587 220 233
