# Bischoff & Ratcliff container-loading instance BR7-50, converted from
# BR/BR7/50.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 149 (20 distinct types)
# Total profit if all packed: 29911579
# Total box volume: 29911579   Container volume: 30089620   (ratio 0.994)

BOXES
1 7 60 40 32 1
2 3 98 75 55 1
3 6 60 59 39 1
4 9 81 56 40 1
5 13 119 34 25 1
6 13 107 61 42 1
7 9 108 85 20 1
8 6 97 66 45 1
9 4 66 35 26 1
10 6 69 32 20 1
11 5 78 63 38 1
12 4 95 77 47 1
13 9 40 34 30 1
14 9 88 42 20 1
15 10 103 84 69 1
16 10 119 72 34 1
17 5 115 61 47 1
18 8 68 50 28 1
19 6 71 63 24 1
20 7 87 68 40 1
CONTAINERS
1 1 587 220 233
