# Bischoff & Ratcliff container-loading instance BR7-35, converted from
# BR/BR7/35.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 162 (20 distinct types)
# Total profit if all packed: 30072842
# Total box volume: 30072842   Container volume: 30089620   (ratio 0.999)

BOXES
1 7 100 33 31 1
2 6 84 68 42 1
3 10 95 84 31 1
4 4 57 39 30 1
5 6 76 71 60 1
6 9 71 68 46 1
7 7 109 51 26 1
8 8 109 54 45 1
9 14 84 55 29 1
10 8 104 66 20 1
11 10 119 76 39 1
12 9 75 74 43 1
13 6 84 36 26 1
14 9 77 45 32 1
15 11 75 57 42 1
16 3 51 50 42 1
17 8 63 59 41 1
18 10 71 70 34 1
19 7 74 71 66 1
20 10 38 31 30 1
CONTAINERS
1 1 587 220 233
