# Bischoff & Ratcliff container-loading instance BR7-33, converted from
# BR/BR7/33.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 142 (20 distinct types)
# Total profit if all packed: 29965780
# Total box volume: 29965780   Container volume: 30089620   (ratio 0.996)

BOXES
1 4 40 36 21 1
2 5 76 45 31 1
3 7 63 54 51 1
4 7 114 77 69 1
5 7 95 57 53 1
6 7 92 36 20 1
7 8 90 84 47 1
8 9 84 69 24 1
9 6 57 35 35 1
10 9 78 76 50 1
11 6 81 67 37 1
12 4 73 51 43 1
13 11 64 54 30 1
14 5 85 73 51 1
15 8 83 58 23 1
16 9 114 71 27 1
17 8 67 56 50 1
18 7 79 51 46 1
19 8 89 57 36 1
20 7 109 72 46 1
CONTAINERS
1 1 587 220 233
