# Bischoff & Ratcliff container-loading instance BR7-5, converted from
# BR/BR7/5.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 126 (20 distinct types)
# Total profit if all packed: 29977458
# Total box volume: 29977458   Container volume: 30089620   (ratio 0.996)

BOXES
1 6 88 54 39 1
2 4 94 54 36 1
3 5 87 77 43 1
4 7 100 80 72 1
5 7 83 40 36 1
6 10 91 54 22 1
7 10 109 58 54 1
8 10 94 55 30 1
9 12 34 32 31 1
10 5 83 80 57 1
11 8 108 40 26 1
12 3 72 37 32 1
13 4 93 93 28 1
14 5 71 56 33 1
15 5 104 78 26 1
16 3 94 85 44 1
17 11 82 75 65 1
18 3 109 81 28 1
19 5 79 73 45 1
20 3 104 91 76 1
CONTAINERS
1 1 587 220 233
