# Bischoff & Ratcliff container-loading instance BR7-56, converted from
# BR/BR7/56.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 162 (20 distinct types)
# Total profit if all packed: 29910359
# Total box volume: 29910359   Container volume: 30089620   (ratio 0.994)

BOXES
1 7 90 41 34 1
2 18 64 32 28 1
3 11 42 31 31 1
4 4 94 90 44 1
5 8 68 63 53 1
6 6 55 30 21 1
7 7 72 64 31 1
8 4 75 56 34 1
9 7 62 34 31 1
10 8 79 55 32 1
11 5 99 74 27 1
12 11 89 54 48 1
13 8 93 78 32 1
14 3 119 80 59 1
15 10 80 72 42 1
16 9 111 47 27 1
17 6 73 72 49 1
18 14 115 87 32 1
19 8 100 66 61 1
20 8 80 61 23 1
CONTAINERS
1 1 587 220 233
