# Bischoff & Ratcliff container-loading instance BR7-17, converted from
# BR/BR7/17.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 125 (20 distinct types)
# Total profit if all packed: 29671725
# Total box volume: 29671725   Container volume: 30089620   (ratio 0.986)

BOXES
1 7 72 49 35 1
2 7 75 66 47 1
3 9 78 30 22 1
4 6 119 79 79 1
5 7 76 65 62 1
6 4 119 81 65 1
7 7 91 77 36 1
8 7 113 89 27 1
9 5 98 59 44 1
10 6 76 55 43 1
11 5 58 51 31 1
12 10 94 40 25 1
13 5 89 66 43 1
14 6 119 55 50 1
15 6 70 43 34 1
16 6 76 71 56 1
17 7 80 58 40 1
18 3 79 57 46 1
19 5 70 68 61 1
20 7 93 46 39 1
CONTAINERS
1 1 587 220 233
