# Bischoff & Ratcliff container-loading instance BR7-34, converted from
# BR/BR7/34.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 106 (20 distinct types)
# Total profit if all packed: 29809362
# Total box volume: 29809362   Container volume: 30089620   (ratio 0.991)

BOXES
1 7 68 35 27 1
2 6 118 57 43 1
3 3 73 72 36 1
4 5 85 58 50 1
5 4 86 56 33 1
6 7 99 44 31 1
7 5 93 54 49 1
8 4 89 69 26 1
9 6 98 90 74 1
10 6 58 48 46 1
11 1 56 55 22 1
12 6 104 63 59 1
13 5 80 69 66 1
14 8 110 59 58 1
15 7 96 79 63 1
16 6 82 77 57 1
17 6 55 48 34 1
18 3 120 99 40 1
19 6 97 43 34 1
20 5 115 68 55 1
CONTAINERS
1 1 587 220 233
