# Bischoff & Ratcliff container-loading instance BR7-95, converted from
# BR/BR7/95.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 146 (20 distinct types)
# Total profit if all packed: 29853814
# Total box volume: 29853814   Container volume: 30089620   (ratio 0.992)

BOXES
1 5 101 69 20 1
2 8 108 66 54 1
3 9 74 62 33 1
4 8 69 61 33 1
5 7 71 64 31 1
6 6 38 32 30 1
7 10 108 47 37 1
8 7 100 41 36 1
9 8 99 79 39 1
10 7 83 55 22 1
11 6 99 49 36 1
12 7 83 56 22 1
13 6 66 52 44 1
14 5 120 69 29 1
15 6 101 90 50 1
16 9 58 54 39 1
17 4 88 64 58 1
18 7 82 52 46 1
19 8 63 63 53 1
20 13 82 67 60 1
CONTAINERS
1 1 587 220 233
