# Bischoff & Ratcliff container-loading instance BR7-69, converted from
# BR/BR7/69.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 155 (20 distinct types)
# Total profit if all packed: 30021527
# Total box volume: 30021527   Container volume: 30089620   (ratio 0.998)

BOXES
1 7 91 50 32 1
2 13 118 66 40 1
3 11 75 69 32 1
4 5 81 73 32 1
5 8 97 69 33 1
6 9 97 31 27 1
7 9 57 54 29 1
8 7 77 71 62 1
9 7 116 84 27 1
10 7 85 30 29 1
11 7 112 51 41 1
12 5 87 81 23 1
13 5 49 44 26 1
14 10 63 59 38 1
15 8 82 44 33 1
16 8 63 61 44 1
17 9 69 53 52 1
18 7 104 78 25 1
19 5 119 65 37 1
20 8 76 76 68 1
CONTAINERS
1 1 587 220 233
