# Bischoff & Ratcliff container-loading instance BR7-43, converted from
# BR/BR7/43.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 96 (20 distinct types)
# Total profit if all packed: 29588620
# Total box volume: 29588620   Container volume: 30089620   (ratio 0.983)

BOXES
1 7 82 80 71 1
2 5 66 37 27 1
3 3 77 76 31 1
4 2 100 56 38 1
5 3 93 86 67 1
6 3 89 76 30 1
7 6 98 90 67 1
8 2 87 52 42 1
9 5 53 42 35 1
10 3 116 53 36 1
11 2 85 79 46 1
12 4 106 91 24 1
13 10 112 84 46 1
14 7 89 56 47 1
15 3 62 51 39 1
16 8 69 67 50 1
17 5 93 74 46 1
18 2 74 48 35 1
19 10 95 87 66 1
20 6 84 54 30 1
CONTAINERS
1 1 587 220 233
