# Bischoff & Ratcliff container-loading instance BR7-65, converted from
# BR/BR7/65.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 168 (20 distinct types)
# Total profit if all packed: 30035290
# Total box volume: 30035290   Container volume: 30089620   (ratio 0.998)

BOXES
1 5 55 50 26 1
2 4 48 42 37 1
3 12 47 34 26 1
4 7 104 74 50 1
5 6 83 70 40 1
6 12 53 52 38 1
7 8 108 69 49 1
8 10 78 73 72 1
9 10 77 62 24 1
10 5 74 34 21 1
11 9 49 38 37 1
12 10 79 50 40 1
13 11 75 44 35 1
14 5 98 69 57 1
15 12 72 62 36 1
16 9 98 93 41 1
17 7 98 60 35 1
18 11 62 40 31 1
19 9 68 59 37 1
20 6 60 49 45 1
CONTAINERS
1 1 587 220 233
