# Bischoff & Ratcliff container-loading instance BR7-85, converted from
# BR/BR7/85.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 108 (20 distinct types)
# Total profit if all packed: 29465360
# Total box volume: 29465360   Container volume: 30089620   (ratio 0.979)

BOXES
1 5 55 37 22 1
2 10 72 55 31 1
3 4 61 56 36 1
4 5 76 72 22 1
5 5 74 66 61 1
6 8 43 39 32 1
7 4 108 98 27 1
8 6 109 73 65 1
9 7 97 92 40 1
10 6 109 80 62 1
11 3 57 57 45 1
12 6 114 43 41 1
13 6 100 69 67 1
14 4 82 68 24 1
15 3 97 34 31 1
16 7 99 95 60 1
17 7 79 45 45 1
18 2 44 35 30 1
19 6 85 65 55 1
20 4 100 91 76 1
CONTAINERS
1 1 587 220 233
