# Bischoff & Ratcliff container-loading instance BR7-30, converted from
# BR/BR7/30.json (kcliu2/CLP-Datasets on GitHub).
# Source: Bischoff, E.E. & Ratcliff, M.S.W. (1995), Omega 23(4):377-390.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 143 (20 distinct types)
# Total profit if all packed: 30015857
# Total box volume: 30015857   Container volume: 30089620   (ratio 0.998)

BOXES
1 5 64 53 32 1
2 10 51 42 28 1
3 13 49 32 30 1
4 2 109 68 59 1
5 10 66 43 32 1
6 7 120 71 47 1
7 10 109 57 41 1
8 6 100 70 28 1
9 7 76 70 51 1
10 4 85 40 26 1
11 8 79 71 55 1
12 6 93 73 55 1
13 7 101 75 75 1
14 8 89 58 53 1
15 7 98 53 36 1
16 8 118 53 31 1
17 6 77 43 37 1
18 5 64 60 46 1
19 5 74 67 37 1
20 9 89 47 38 1
CONTAINERS
1 1 587 220 233
