# Bischoff & Ratcliff container-loading instance BR16-39, converted from
# BR/BR16/39.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 133 (110 distinct types)
# Total profit if all packed: 29896799
# Total box volume: 29896799   Container volume: 30089620   (ratio 0.994)

BOXES
1 1 89 56 45 1
2 1 53 37 34 1
3 1 54 35 25 1
4 1 73 39 33 1
5 2 73 39 38 1
6 1 50 42 29 1
7 1 62 59 54 1
8 1 98 53 44 1
9 1 94 32 31 1
10 1 97 64 28 1
11 1 102 77 42 1
12 1 80 75 44 1
13 2 93 52 41 1
14 1 77 51 38 1
15 1 57 54 52 1
16 1 105 97 46 1
17 1 103 76 54 1
18 1 72 53 34 1
19 1 42 38 35 1
20 1 61 58 46 1
21 1 93 54 50 1
22 1 74 66 50 1
23 1 99 81 20 1
24 1 76 73 72 1
25 2 98 57 27 1
26 1 104 63 38 1
27 1 99 55 49 1
28 1 115 47 45 1
29 1 114 86 25 1
30 1 59 56 42 1
31 1 88 73 68 1
32 1 86 38 36 1
33 2 85 74 38 1
34 1 59 57 49 1
35 1 86 75 54 1
36 1 38 35 31 1
37 1 62 52 45 1
38 1 94 88 36 1
39 1 62 54 46 1
40 1 89 76 49 1
41 1 96 51 41 1
42 1 78 68 49 1
43 1 78 70 66 1
44 1 76 75 37 1
45 1 107 49 25 1
46 1 70 43 30 1
47 1 91 59 22 1
48 1 80 73 48 1
49 1 57 39 34 1
50 1 76 72 60 1
51 1 56 33 23 1
52 2 90 68 60 1
53 1 84 72 26 1
54 1 85 77 60 1
55 1 79 50 28 1
56 1 96 37 33 1
57 1 95 93 26 1
58 1 90 45 32 1
59 2 99 65 32 1
60 1 72 38 27 1
61 1 81 70 41 1
62 1 75 69 57 1
63 1 120 67 37 1
64 2 48 46 22 1
65 3 93 89 45 1
66 1 88 87 30 1
67 1 118 74 68 1
68 1 35 34 32 1
69 1 98 41 34 1
70 1 65 44 43 1
71 1 67 49 25 1
72 1 96 95 61 1
73 2 64 34 23 1
74 2 40 36 29 1
75 1 62 34 21 1
76 2 92 65 46 1
77 1 95 68 31 1
78 1 64 63 43 1
79 1 72 26 24 1
80 2 93 91 20 1
81 1 62 28 21 1
82 1 59 54 22 1
83 1 94 93 73 1
84 1 73 59 45 1
85 1 53 42 31 1
86 1 84 45 33 1
87 2 72 52 37 1
88 1 114 100 35 1
89 1 82 62 57 1
90 2 63 55 36 1
91 2 94 88 22 1
92 1 102 57 53 1
93 1 93 64 58 1
94 1 68 47 43 1
95 1 70 70 31 1
96 1 100 54 50 1
97 1 83 71 67 1
98 1 95 59 53 1
99 2 76 55 51 1
100 2 84 67 67 1
101 1 104 67 55 1
102 1 80 73 64 1
103 1 79 75 34 1
104 1 117 95 38 1
105 1 111 83 69 1
106 2 74 53 45 1
107 2 99 74 74 1
108 3 117 99 41 1
109 1 54 49 37 1
110 2 72 61 43 1
CONTAINERS
1 1 587 220 233
