# Bischoff & Ratcliff container-loading instance BR16-17, converted from
# BR/BR16/17.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 129 (110 distinct types)
# Total profit if all packed: 29886806
# Total box volume: 29886806   Container volume: 30089620   (ratio 0.993)

BOXES
1 1 72 49 35 1
2 1 75 66 47 1
3 1 78 30 22 1
4 1 119 79 79 1
5 1 76 65 62 1
6 2 119 81 65 1
7 1 91 77 36 1
8 1 113 89 27 1
9 1 98 59 44 1
10 2 76 55 43 1
11 1 58 51 31 1
12 1 94 40 25 1
13 1 89 66 43 1
14 1 119 55 50 1
15 1 70 43 34 1
16 2 76 71 56 1
17 1 80 58 40 1
18 1 79 57 46 1
19 2 70 68 61 1
20 2 93 46 39 1
21 1 76 45 42 1
22 1 105 32 26 1
23 1 85 67 60 1
24 1 58 35 23 1
25 1 80 65 52 1
26 2 104 69 62 1
27 1 72 48 34 1
28 1 34 32 27 1
29 2 74 73 51 1
30 4 120 80 64 1
31 1 82 77 41 1
32 1 98 60 56 1
33 1 51 47 30 1
34 2 80 74 42 1
35 1 47 38 34 1
36 1 84 74 28 1
37 1 103 67 41 1
38 1 80 70 48 1
39 1 85 39 34 1
40 1 106 51 40 1
41 1 98 67 56 1
42 1 78 71 65 1
43 1 78 34 31 1
44 1 94 51 21 1
45 1 59 32 30 1
46 2 95 70 57 1
47 1 120 80 30 1
48 1 53 43 20 1
49 1 94 53 28 1
50 1 98 91 26 1
51 1 101 54 44 1
52 1 57 46 27 1
53 1 68 57 43 1
54 1 114 90 51 1
55 1 70 58 40 1
56 2 56 40 22 1
57 2 99 43 29 1
58 1 51 40 39 1
59 1 67 59 43 1
60 1 106 82 45 1
61 1 78 73 62 1
62 1 102 78 68 1
63 1 120 35 35 1
64 1 107 66 30 1
65 1 119 58 34 1
66 1 61 45 43 1
67 2 85 67 21 1
68 1 84 69 25 1
69 1 91 67 66 1
70 1 62 43 31 1
71 2 116 69 67 1
72 1 57 55 20 1
73 1 74 71 22 1
74 1 77 34 33 1
75 1 92 91 36 1
76 1 82 79 50 1
77 1 73 49 40 1
78 1 119 76 25 1
79 1 76 41 20 1
80 1 97 87 21 1
81 1 59 34 33 1
82 1 46 39 22 1
83 1 75 49 38 1
84 2 74 64 48 1
85 1 67 42 41 1
86 1 119 57 48 1
87 2 98 67 41 1
88 1 79 59 48 1
89 1 102 67 55 1
90 1 100 81 78 1
91 1 113 26 21 1
92 1 91 59 32 1
93 1 74 71 45 1
94 2 46 39 31 1
95 1 119 75 49 1
96 1 90 47 26 1
97 1 63 29 26 1
98 1 107 100 80 1
99 1 61 45 30 1
100 1 94 55 45 1
101 1 95 44 30 1
102 1 118 44 38 1
103 1 61 32 25 1
104 1 81 72 36 1
105 1 67 39 24 1
106 1 81 62 22 1
107 1 93 47 33 1
108 1 72 51 34 1
109 1 40 32 27 1
110 1 86 56 23 1
CONTAINERS
1 1 587 220 233
