# Bischoff & Ratcliff container-loading instance BR16-99, converted from
# BR/BR16/99.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 139 (110 distinct types)
# Total profit if all packed: 29971135
# Total box volume: 29971135   Container volume: 30089620   (ratio 0.996)

BOXES
1 1 51 46 44 1
2 1 95 92 47 1
3 2 116 39 23 1
4 1 51 37 32 1
5 1 117 44 38 1
6 1 103 89 73 1
7 1 73 55 54 1
8 2 116 98 40 1
9 2 62 48 22 1
10 1 106 38 30 1
11 1 100 40 32 1
12 1 87 53 26 1
13 1 57 35 35 1
14 1 80 75 75 1
15 1 111 88 32 1
16 1 109 42 29 1
17 1 49 35 29 1
18 1 92 65 23 1
19 2 112 32 30 1
20 1 94 90 30 1
21 1 115 80 43 1
22 1 54 41 26 1
23 1 88 43 25 1
24 1 96 66 23 1
25 2 77 75 57 1
26 1 65 36 31 1
27 2 60 56 32 1
28 1 108 52 25 1
29 1 85 78 55 1
30 1 79 65 34 1
31 1 72 35 24 1
32 1 82 60 34 1
33 1 113 33 20 1
34 1 71 42 38 1
35 1 100 80 42 1
36 2 81 62 59 1
37 1 68 49 29 1
38 1 94 46 22 1
39 1 70 48 24 1
40 1 77 40 30 1
41 1 51 47 36 1
42 1 75 40 38 1
43 2 111 93 74 1
44 2 117 86 42 1
45 1 95 94 39 1
46 2 85 67 64 1
47 1 69 66 33 1
48 3 87 41 20 1
49 1 80 56 28 1
50 1 45 38 32 1
51 1 77 38 25 1
52 1 105 71 33 1
53 1 83 67 36 1
54 2 74 70 70 1
55 1 54 42 41 1
56 2 77 46 36 1
57 1 86 83 35 1
58 1 118 65 35 1
59 1 88 69 38 1
60 1 120 84 48 1
61 2 94 61 31 1
62 2 102 61 42 1
63 2 70 66 48 1
64 1 63 39 36 1
65 1 82 50 22 1
66 3 79 67 53 1
67 2 87 82 25 1
68 1 69 65 49 1
69 1 87 87 61 1
70 1 85 77 67 1
71 1 66 61 21 1
72 1 111 60 40 1
73 2 71 56 43 1
74 1 113 52 43 1
75 1 47 34 27 1
76 2 73 62 30 1
77 1 65 40 32 1
78 1 96 57 57 1
79 2 68 66 35 1
80 2 88 57 26 1
81 1 114 49 28 1
82 1 60 59 43 1
83 1 91 47 45 1
84 1 107 85 28 1
85 2 86 69 33 1
86 1 92 72 62 1
87 1 70 67 50 1
88 1 53 47 33 1
89 1 83 74 73 1
90 2 94 72 59 1
91 1 86 80 71 1
92 1 78 78 49 1
93 1 68 62 54 1
94 1 78 70 69 1
95 1 45 36 32 1
96 1 68 60 38 1
97 1 87 38 38 1
98 1 117 29 27 1
99 1 74 58 44 1
100 1 67 53 44 1
101 3 51 35 34 1
102 1 74 69 64 1
103 1 88 72 59 1
104 1 64 58 39 1
105 1 109 86 68 1
106 1 86 71 57 1
107 1 119 78 29 1
108 2 59 53 31 1
109 1 72 48 39 1
110 1 77 34 33 1
CONTAINERS
1 1 587 220 233
