# Bischoff & Ratcliff container-loading instance BR16-36, converted from
# BR/BR16/36.json (kcliu2/CLP-Datasets on GitHub).
# Source: Liu, C., Smith-Miles, K., Wauters, T. & Costa, A.M. (2025), Computers & Operations Research 182:107111.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 136 (110 distinct types)
# Total profit if all packed: 30036710
# Total box volume: 30036710   Container volume: 30089620   (ratio 0.998)

BOXES
1 1 41 39 26 1
2 1 110 40 34 1
3 1 94 77 52 1
4 1 119 96 71 1
5 1 67 63 47 1
6 2 61 43 31 1
7 1 72 53 35 1
8 1 64 38 38 1
9 1 110 71 45 1
10 1 73 71 52 1
11 1 95 92 55 1
12 2 86 74 31 1
13 1 99 62 52 1
14 3 81 44 31 1
15 1 113 94 70 1
16 1 109 100 28 1
17 1 63 34 30 1
18 1 111 43 28 1
19 1 48 35 28 1
20 2 97 53 38 1
21 1 73 42 35 1
22 2 71 54 37 1
23 3 79 72 53 1
24 1 70 47 35 1
25 1 79 59 57 1
26 1 116 48 25 1
27 1 70 56 52 1
28 1 98 48 33 1
29 1 83 48 26 1
30 2 109 79 57 1
31 1 70 58 45 1
32 1 69 40 27 1
33 2 99 91 79 1
34 2 91 88 27 1
35 1 111 69 47 1
36 1 73 41 40 1
37 1 98 53 34 1
38 2 80 54 26 1
39 2 59 40 39 1
40 1 91 60 28 1
41 1 49 45 33 1
42 1 68 58 31 1
43 1 77 58 57 1
44 2 105 38 34 1
45 1 67 49 30 1
46 1 76 64 29 1
47 1 93 70 33 1
48 1 88 52 50 1
49 2 74 55 38 1
50 1 99 77 42 1
51 1 92 61 35 1
52 1 62 51 38 1
53 2 89 57 56 1
54 1 77 35 33 1
55 1 82 59 54 1
56 1 69 65 26 1
57 1 98 50 35 1
58 2 74 63 38 1
59 1 73 65 54 1
60 1 101 100 23 1
61 1 98 97 63 1
62 1 75 44 33 1
63 1 83 79 51 1
64 1 100 71 42 1
65 1 80 64 22 1
66 1 107 71 70 1
67 1 115 67 59 1
68 1 40 36 31 1
69 2 54 45 28 1
70 1 81 69 60 1
71 1 67 29 25 1
72 1 93 45 20 1
73 1 63 36 31 1
74 1 47 41 35 1
75 1 76 52 46 1
76 1 77 63 42 1
77 1 64 38 30 1
78 1 99 71 64 1
79 1 114 67 40 1
80 1 84 82 25 1
81 1 84 46 21 1
82 2 73 63 41 1
83 2 117 80 38 1
84 2 70 66 36 1
85 1 100 90 79 1
86 1 72 45 41 1
87 1 99 99 74 1
88 1 90 49 27 1
89 1 113 58 41 1
90 1 56 40 23 1
91 1 71 64 50 1
92 2 105 62 37 1
93 2 98 40 31 1
94 1 38 29 27 1
95 1 96 65 35 1
96 1 100 38 24 1
97 1 101 79 34 1
98 1 70 51 30 1
99 1 92 83 49 1
100 1 117 71 53 1
101 1 67 56 33 1
102 1 79 71 44 1
103 1 42 40 39 1
104 2 111 96 35 1
105 1 98 47 32 1
106 2 84 48 36 1
107 1 79 35 34 1
108 2 111 37 31 1
109 1 98 67 58 1
110 1 120 50 49 1
CONTAINERS
1 1 587 220 233
