# Bischoff & Ratcliff container-loading instance BR9-64, converted from
# BR/BR9/64.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 137 (40 distinct types)
# Total profit if all packed: 29894154
# Total box volume: 29894154   Container volume: 30089620   (ratio 0.994)

BOXES
1 2 114 54 20 1
2 4 92 87 50 1
3 4 114 43 26 1
4 4 93 69 42 1
5 4 80 79 64 1
6 1 99 80 29 1
7 3 60 54 47 1
8 4 54 53 32 1
9 5 113 75 68 1
10 1 67 66 49 1
11 3 65 30 21 1
12 4 110 63 29 1
13 1 75 60 27 1
14 5 95 71 40 1
15 1 92 74 67 1
16 7 55 43 38 1
17 2 105 32 31 1
18 5 90 81 46 1
19 4 90 60 38 1
20 3 77 42 22 1
21 2 81 72 32 1
22 4 99 94 20 1
23 7 97 68 49 1
24 5 38 37 31 1
25 4 118 65 32 1
26 7 91 81 35 1
27 2 114 56 49 1
28 1 97 86 58 1
29 3 94 83 38 1
30 7 64 39 25 1
31 3 111 70 57 1
32 3 69 58 47 1
33 3 75 57 46 1
34 2 89 67 40 1
35 3 96 74 21 1
36 3 67 47 23 1
37 3 115 68 20 1
38 4 56 40 20 1
39 1 96 63 46 1
40 3 68 67 67 1
CONTAINERS
1 1 587 220 233
