# Bischoff & Ratcliff container-loading instance BR9-82, converted from
# BR/BR9/82.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 124 (40 distinct types)
# Total profit if all packed: 30067230
# Total box volume: 30067230   Container volume: 30089620   (ratio 0.999)

BOXES
1 2 65 51 50 1
2 2 113 78 28 1
3 6 120 35 32 1
4 4 71 53 20 1
5 2 94 70 64 1
6 1 64 33 32 1
7 2 71 35 21 1
8 5 85 59 49 1
9 2 108 62 53 1
10 3 116 56 25 1
11 5 75 69 35 1
12 4 114 85 53 1
13 4 55 35 20 1
14 3 89 72 66 1
15 2 92 62 47 1
16 2 103 99 42 1
17 3 66 55 32 1
18 3 93 62 39 1
19 2 86 64 50 1
20 4 75 71 68 1
21 3 96 78 40 1
22 3 88 59 20 1
23 6 118 51 32 1
24 3 77 65 44 1
25 1 78 56 49 1
26 2 107 96 80 1
27 3 116 89 33 1
28 3 73 51 40 1
29 4 95 65 22 1
30 3 104 68 47 1
31 3 77 69 34 1
32 2 68 46 35 1
33 2 105 94 47 1
34 5 91 63 36 1
35 2 119 99 66 1
36 5 108 35 21 1
37 1 68 68 50 1
38 4 86 65 64 1
39 3 98 72 59 1
40 5 54 41 38 1
CONTAINERS
1 1 587 220 233
