# Bischoff & Ratcliff container-loading instance BR9-68, converted from
# BR/BR9/68.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 115 (40 distinct types)
# Total profit if all packed: 29907638
# Total box volume: 29907638   Container volume: 30089620   (ratio 0.994)

BOXES
1 2 60 44 36 1
2 1 76 42 40 1
3 6 65 49 48 1
4 1 109 92 51 1
5 4 93 42 31 1
6 5 83 64 59 1
7 1 96 90 55 1
8 2 52 42 31 1
9 2 98 72 61 1
10 1 118 98 57 1
11 1 48 31 25 1
12 1 75 67 50 1
13 5 120 66 32 1
14 3 91 76 65 1
15 5 102 71 49 1
16 2 93 89 59 1
17 5 76 48 23 1
18 4 63 53 23 1
19 2 83 59 27 1
20 2 85 69 53 1
21 3 97 55 22 1
22 4 86 67 56 1
23 3 99 85 44 1
24 2 48 46 39 1
25 3 61 58 22 1
26 3 74 45 42 1
27 4 94 88 66 1
28 2 77 54 41 1
29 2 44 37 27 1
30 3 94 43 35 1
31 3 104 70 63 1
32 5 99 96 26 1
33 5 74 72 33 1
34 5 103 100 60 1
35 1 96 81 78 1
36 4 60 30 30 1
37 3 105 81 44 1
38 1 116 71 64 1
39 3 91 56 41 1
40 1 94 68 65 1
CONTAINERS
1 1 587 220 233
