# Bischoff & Ratcliff container-loading instance BR9-33, converted from
# BR/BR9/33.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 134 (40 distinct types)
# Total profit if all packed: 29966033
# Total box volume: 29966033   Container volume: 30089620   (ratio 0.996)

BOXES
1 3 40 36 21 1
2 1 76 45 31 1
3 3 63 54 51 1
4 3 114 77 69 1
5 5 95 57 53 1
6 1 92 36 20 1
7 4 90 84 47 1
8 5 84 69 24 1
9 3 57 35 35 1
10 3 78 76 50 1
11 1 81 67 37 1
12 2 73 51 43 1
13 3 64 54 30 1
14 4 85 73 51 1
15 5 83 58 23 1
16 4 114 71 27 1
17 4 67 56 50 1
18 2 79 51 46 1
19 4 89 57 36 1
20 5 109 72 46 1
21 5 93 54 35 1
22 1 114 77 33 1
23 5 77 45 25 1
24 3 97 64 59 1
25 7 100 92 30 1
26 1 58 48 38 1
27 3 88 85 54 1
28 1 75 49 43 1
29 5 71 53 42 1
30 3 73 67 42 1
31 4 92 53 48 1
32 5 94 86 39 1
33 3 97 58 33 1
34 4 58 42 41 1
35 2 80 77 52 1
36 3 108 52 46 1
37 4 77 60 43 1
38 5 111 62 33 1
39 3 78 63 35 1
40 2 93 84 44 1
CONTAINERS
1 1 587 220 233
