# Bischoff & Ratcliff container-loading instance BR9-29, converted from
# BR/BR9/29.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 134 (40 distinct types)
# Total profit if all packed: 29940294
# Total box volume: 29940294   Container volume: 30089620   (ratio 0.995)

BOXES
1 3 91 58 57 1
2 1 92 78 53 1
3 4 112 48 28 1
4 4 78 47 26 1
5 3 41 40 28 1
6 3 57 47 32 1
7 5 54 47 40 1
8 6 85 80 25 1
9 1 89 86 54 1
10 3 118 94 68 1
11 2 98 63 36 1
12 5 81 42 38 1
13 2 86 59 39 1
14 3 91 67 40 1
15 2 73 61 41 1
16 2 67 59 57 1
17 1 84 75 33 1
18 5 96 88 70 1
19 3 67 44 30 1
20 5 82 76 64 1
21 4 119 45 43 1
22 8 85 66 47 1
23 3 101 74 49 1
24 4 87 57 50 1
25 4 73 69 63 1
26 4 97 54 38 1
27 2 104 56 37 1
28 2 85 44 30 1
29 4 104 88 20 1
30 3 103 94 32 1
31 2 79 60 56 1
32 5 60 57 56 1
33 2 80 72 37 1
34 5 96 39 31 1
35 5 92 29 23 1
36 4 53 46 34 1
37 4 71 53 30 1
38 3 94 80 35 1
39 1 68 68 57 1
40 2 97 57 43 1
CONTAINERS
1 1 587 220 233
