# Bischoff & Ratcliff container-loading instance BR9-61, converted from
# BR/BR9/61.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 96 (40 distinct types)
# Total profit if all packed: 29968911
# Total box volume: 29968911   Container volume: 30089620   (ratio 0.996)

BOXES
1 2 109 68 64 1
2 1 84 58 55 1
3 3 96 83 24 1
4 3 74 67 37 1
5 2 107 73 70 1
6 1 80 73 54 1
7 2 72 41 33 1
8 2 84 79 74 1
9 1 40 37 20 1
10 3 74 73 42 1
11 2 55 48 33 1
12 5 109 74 70 1
13 3 107 44 39 1
14 2 99 51 47 1
15 4 80 62 38 1
16 4 46 43 37 1
17 2 94 69 36 1
18 1 98 64 48 1
19 3 99 91 70 1
20 3 113 76 52 1
21 2 62 52 24 1
22 4 99 86 61 1
23 2 113 95 40 1
24 3 117 88 60 1
25 2 67 48 36 1
26 4 103 91 58 1
27 2 88 51 37 1
28 1 106 63 59 1
29 1 98 64 61 1
30 1 88 80 48 1
31 3 94 60 29 1
32 2 115 78 50 1
33 2 100 63 26 1
34 2 109 72 43 1
35 1 62 57 54 1
36 5 82 72 34 1
37 3 78 63 58 1
38 4 97 64 64 1
39 2 100 58 23 1
40 1 71 51 47 1
CONTAINERS
1 1 587 220 233
