# Bischoff & Ratcliff container-loading instance BR9-34, converted from
# BR/BR9/34.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (40 distinct types)
# Total profit if all packed: 29937947
# Total box volume: 29937947   Container volume: 30089620   (ratio 0.995)

BOXES
1 5 68 35 27 1
2 2 118 57 43 1
3 1 73 72 36 1
4 2 85 58 50 1
5 7 86 56 33 1
6 4 99 44 31 1
7 1 93 54 49 1
8 3 89 69 26 1
9 3 98 90 74 1
10 1 58 48 46 1
11 3 56 55 22 1
12 1 104 63 59 1
13 2 80 69 66 1
14 4 110 59 58 1
15 4 96 79 63 1
16 3 82 77 57 1
17 3 55 48 34 1
18 4 120 99 40 1
19 2 97 43 34 1
20 3 115 68 55 1
21 2 78 61 48 1
22 1 75 60 58 1
23 1 77 54 34 1
24 3 80 66 31 1
25 4 80 63 20 1
26 5 34 30 20 1
27 4 80 77 74 1
28 2 100 83 69 1
29 3 87 63 23 1
30 3 81 75 68 1
31 4 119 76 31 1
32 5 71 49 46 1
33 2 55 44 25 1
34 3 118 83 48 1
35 1 119 58 49 1
36 4 69 44 36 1
37 2 103 46 22 1
38 7 62 56 27 1
39 6 97 65 61 1
40 2 93 91 29 1
CONTAINERS
1 1 587 220 233
