# Bischoff & Ratcliff container-loading instance BR9-48, converted from
# BR/BR9/48.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 112 (40 distinct types)
# Total profit if all packed: 29854235
# Total box volume: 29854235   Container volume: 30089620   (ratio 0.992)

BOXES
1 4 59 49 48 1
2 1 79 63 46 1
3 2 95 58 38 1
4 4 95 79 47 1
5 2 72 46 27 1
6 2 88 74 72 1
7 1 90 77 67 1
8 5 96 59 36 1
9 2 62 55 46 1
10 8 92 77 43 1
11 4 100 66 41 1
12 1 76 72 44 1
13 2 95 68 35 1
14 2 108 66 48 1
15 2 86 78 52 1
16 6 92 86 40 1
17 3 66 39 38 1
18 3 85 80 59 1
19 2 86 71 33 1
20 3 118 45 23 1
21 2 73 60 33 1
22 4 90 74 48 1
23 2 88 86 42 1
24 3 92 76 62 1
25 1 82 68 53 1
26 5 84 66 55 1
27 2 102 77 42 1
28 5 87 43 39 1
29 2 114 79 40 1
30 1 92 71 47 1
31 1 83 49 37 1
32 5 68 62 40 1
33 3 89 65 39 1
34 3 107 45 24 1
35 1 66 60 36 1
36 4 114 95 60 1
37 4 92 66 46 1
38 3 100 71 28 1
39 1 68 63 42 1
40 1 81 63 34 1
CONTAINERS
1 1 587 220 233
