# Bischoff & Ratcliff container-loading instance BR9-81, converted from
# BR/BR9/81.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 110 (40 distinct types)
# Total profit if all packed: 29661848
# Total box volume: 29661848   Container volume: 30089620   (ratio 0.986)

BOXES
1 1 110 60 55 1
2 3 80 78 71 1
3 1 110 75 50 1
4 2 100 72 40 1
5 2 103 60 32 1
6 2 70 60 49 1
7 3 80 72 62 1
8 2 120 74 67 1
9 3 75 52 37 1
10 4 57 54 48 1
11 1 62 55 53 1
12 3 83 73 36 1
13 1 75 64 40 1
14 4 98 80 31 1
15 5 112 100 52 1
16 2 56 49 44 1
17 2 74 28 26 1
18 5 68 67 52 1
19 3 116 96 27 1
20 3 92 65 45 1
21 3 90 84 34 1
22 1 61 54 53 1
23 2 109 42 31 1
24 2 63 60 44 1
25 3 115 66 61 1
26 2 111 49 47 1
27 4 99 75 30 1
28 2 74 65 31 1
29 1 96 85 70 1
30 4 90 52 35 1
31 4 92 58 25 1
32 2 83 83 35 1
33 1 83 80 71 1
34 4 105 98 46 1
35 1 93 77 36 1
36 2 89 65 37 1
37 6 116 62 47 1
38 4 113 64 38 1
39 8 73 72 35 1
40 2 56 55 31 1
CONTAINERS
1 1 587 220 233
