# Bischoff & Ratcliff container-loading instance BR9-2, converted from
# BR/BR9/2.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 125 (40 distinct types)
# Total profit if all packed: 30026178
# Total box volume: 30026178   Container volume: 30089620   (ratio 0.998)

BOXES
1 3 49 25 21 1
2 5 60 51 41 1
3 2 103 76 64 1
4 2 95 70 62 1
5 3 111 49 26 1
6 3 85 84 72 1
7 2 48 36 31 1
8 5 86 76 38 1
9 1 71 48 47 1
10 1 90 43 33 1
11 9 98 52 44 1
12 3 73 37 23 1
13 2 61 48 39 1
14 4 75 75 63 1
15 4 74 42 40 1
16 2 98 88 26 1
17 3 97 69 41 1
18 2 89 77 46 1
19 5 73 64 55 1
20 3 84 69 66 1
21 3 38 37 29 1
22 2 61 47 39 1
23 4 57 44 42 1
24 3 98 79 20 1
25 4 83 76 57 1
26 1 75 62 36 1
27 2 60 55 45 1
28 3 79 64 40 1
29 2 103 76 44 1
30 2 96 82 59 1
31 6 86 51 27 1
32 2 103 54 31 1
33 5 83 71 62 1
34 4 106 76 71 1
35 7 78 58 30 1
36 1 79 25 20 1
37 3 97 94 73 1
38 4 91 87 43 1
39 2 97 48 29 1
40 1 119 25 21 1
CONTAINERS
1 1 587 220 233
