# Bischoff & Ratcliff container-loading instance BR13-22, converted from
# BR/BR13/22.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 127 (80 distinct types)
# Total profit if all packed: 29686877
# Total box volume: 29686877   Container volume: 30089620   (ratio 0.987)

BOXES
1 1 89 78 50 1
2 2 73 65 46 1
3 1 94 66 39 1
4 2 66 59 42 1
5 1 106 93 70 1
6 2 80 71 62 1
7 2 60 36 26 1
8 2 72 31 31 1
9 2 63 63 31 1
10 1 74 39 23 1
11 1 105 72 52 1
12 1 101 76 45 1
13 1 93 73 65 1
14 1 74 47 42 1
15 1 72 33 28 1
16 1 99 91 45 1
17 1 79 60 44 1
18 1 81 57 50 1
19 2 99 72 61 1
20 2 38 35 31 1
21 1 74 51 48 1
22 1 98 96 40 1
23 2 70 46 38 1
24 2 65 51 44 1
25 2 69 59 26 1
26 1 83 70 51 1
27 2 56 48 23 1
28 2 73 66 47 1
29 1 74 54 33 1
30 2 98 54 46 1
31 3 53 50 38 1
32 1 87 71 50 1
33 2 70 66 65 1
34 2 102 51 50 1
35 2 73 66 60 1
36 1 86 65 50 1
37 2 83 71 44 1
38 2 107 86 79 1
39 3 78 74 36 1
40 1 102 85 26 1
41 1 77 58 52 1
42 1 69 58 42 1
43 1 110 93 53 1
44 2 99 64 32 1
45 1 72 66 35 1
46 2 63 39 23 1
47 1 99 35 31 1
48 2 93 73 54 1
49 1 76 75 59 1
50 1 77 64 59 1
51 2 94 61 33 1
52 1 103 78 72 1
53 1 80 69 27 1
54 1 59 40 37 1
55 3 78 48 29 1
56 1 117 81 56 1
57 3 93 76 61 1
58 2 74 54 42 1
59 1 118 46 38 1
60 1 86 71 57 1
61 1 119 71 29 1
62 2 82 62 25 1
63 2 91 75 63 1
64 1 48 37 28 1
65 1 80 50 36 1
66 1 103 58 40 1
67 1 86 43 42 1
68 1 110 62 27 1
69 2 57 53 28 1
70 2 76 55 51 1
71 2 117 46 31 1
72 1 111 49 33 1
73 4 73 69 59 1
74 2 106 34 29 1
75 2 89 62 46 1
76 3 61 53 50 1
77 2 119 74 58 1
78 2 106 58 45 1
79 1 94 58 54 1
80 2 79 32 30 1
CONTAINERS
1 1 587 220 233
