# Bischoff & Ratcliff container-loading instance BR13-7, converted from
# BR/BR13/7.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 126 (80 distinct types)
# Total profit if all packed: 30087261
# Total box volume: 30087261   Container volume: 30089620   (ratio 1.000)

BOXES
1 1 118 79 51 1
2 3 86 32 31 1
3 2 64 58 52 1
4 4 42 42 32 1
5 2 64 55 43 1
6 1 84 70 35 1
7 1 76 57 36 1
8 1 95 60 55 1
9 2 80 66 52 1
10 1 109 73 23 1
11 2 72 65 54 1
12 2 98 55 44 1
13 1 88 61 31 1
14 1 94 82 66 1
15 1 78 77 64 1
16 1 77 32 30 1
17 2 91 61 61 1
18 1 101 100 77 1
19 2 103 63 59 1
20 1 117 61 57 1
21 1 71 69 34 1
22 1 60 51 30 1
23 2 87 60 29 1
24 2 107 72 62 1
25 2 93 77 64 1
26 2 55 44 44 1
27 1 66 36 31 1
28 1 94 79 26 1
29 1 76 63 46 1
30 2 74 56 40 1
31 1 64 54 48 1
32 2 118 43 20 1
33 4 101 26 24 1
34 1 47 37 24 1
35 1 84 58 43 1
36 2 92 81 43 1
37 4 42 38 34 1
38 2 117 52 49 1
39 2 98 46 45 1
40 1 115 68 59 1
41 1 99 52 46 1
42 2 79 40 34 1
43 1 70 67 55 1
44 1 90 86 57 1
45 1 94 75 46 1
46 1 116 84 63 1
47 2 109 41 28 1
48 1 50 34 34 1
49 1 83 71 71 1
50 1 75 43 21 1
51 3 115 87 34 1
52 1 114 47 29 1
53 1 103 74 67 1
54 1 85 75 72 1
55 2 54 54 25 1
56 1 116 77 36 1
57 3 96 85 58 1
58 2 104 71 43 1
59 3 75 48 23 1
60 1 113 72 54 1
61 1 76 54 38 1
62 2 80 63 51 1
63 3 86 76 55 1
64 1 79 68 43 1
65 2 106 79 42 1
66 2 105 80 29 1
67 2 119 83 38 1
68 1 98 33 24 1
69 2 93 67 23 1
70 1 83 73 37 1
71 1 113 70 47 1
72 1 99 39 24 1
73 2 103 67 49 1
74 1 110 43 32 1
75 1 96 78 76 1
76 1 49 48 38 1
77 2 75 64 42 1
78 1 53 46 35 1
79 1 117 74 37 1
80 1 61 50 42 1
CONTAINERS
1 1 587 220 233
