# Bischoff & Ratcliff container-loading instance BR13-12, converted from
# BR/BR13/12.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 119 (80 distinct types)
# Total profit if all packed: 29956445
# Total box volume: 29956445   Container volume: 30089620   (ratio 0.996)

BOXES
1 1 95 80 57 1
2 1 112 87 23 1
3 1 116 41 40 1
4 1 98 80 56 1
5 2 108 60 59 1
6 1 82 77 67 1
7 1 67 46 36 1
8 1 104 72 44 1
9 1 89 56 24 1
10 2 64 36 36 1
11 1 101 86 31 1
12 1 69 65 37 1
13 2 106 39 22 1
14 1 100 58 37 1
15 3 56 53 35 1
16 2 66 53 51 1
17 1 116 36 20 1
18 2 48 35 33 1
19 1 63 62 41 1
20 1 59 53 48 1
21 1 101 43 40 1
22 2 113 74 41 1
23 1 75 63 40 1
24 1 116 65 43 1
25 1 72 71 35 1
26 1 53 34 26 1
27 1 97 88 72 1
28 2 108 65 57 1
29 2 113 75 49 1
30 4 52 30 22 1
31 4 113 45 40 1
32 1 71 41 32 1
33 1 120 66 37 1
34 1 99 58 33 1
35 2 111 86 69 1
36 1 83 83 66 1
37 1 72 70 51 1
38 1 87 61 53 1
39 1 92 86 42 1
40 1 111 93 54 1
41 2 57 54 53 1
42 2 101 72 25 1
43 2 52 43 42 1
44 2 90 70 39 1
45 2 100 54 53 1
46 1 77 60 29 1
47 1 114 60 29 1
48 1 84 52 27 1
49 2 55 37 31 1
50 1 54 41 29 1
51 1 108 75 28 1
52 1 80 43 37 1
53 1 68 59 35 1
54 3 99 62 45 1
55 1 62 33 25 1
56 2 86 76 49 1
57 2 70 47 44 1
58 2 117 79 61 1
59 1 95 71 59 1
60 1 80 77 64 1
61 2 95 75 66 1
62 1 74 71 31 1
63 1 83 57 55 1
64 1 75 29 24 1
65 2 95 80 67 1
66 1 83 74 32 1
67 2 93 84 60 1
68 2 100 77 58 1
69 2 80 45 33 1
70 1 97 72 71 1
71 2 115 32 26 1
72 1 94 77 52 1
73 2 88 69 36 1
74 1 48 38 33 1
75 2 93 47 25 1
76 1 111 97 49 1
77 1 100 52 27 1
78 3 93 66 40 1
79 1 94 79 47 1
80 2 115 72 69 1
CONTAINERS
1 1 587 220 233
