# Bischoff & Ratcliff container-loading instance BR13-98, converted from
# BR/BR13/98.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 140 (80 distinct types)
# Total profit if all packed: 29393015
# Total box volume: 29393015   Container volume: 30089620   (ratio 0.977)

BOXES
1 1 106 55 38 1
2 1 69 50 48 1
3 2 106 63 57 1
4 1 71 66 51 1
5 4 62 41 36 1
6 1 75 49 39 1
7 2 90 64 53 1
8 1 96 79 55 1
9 2 83 75 67 1
10 1 58 48 30 1
11 2 81 59 24 1
12 1 71 56 41 1
13 1 111 76 40 1
14 1 113 27 26 1
15 1 50 41 36 1
16 1 57 55 50 1
17 3 42 25 21 1
18 2 115 44 29 1
19 2 78 54 52 1
20 2 87 68 31 1
21 2 108 87 37 1
22 2 97 28 27 1
23 2 79 77 42 1
24 2 94 82 51 1
25 1 113 89 67 1
26 1 93 59 41 1
27 2 67 40 37 1
28 3 66 51 44 1
29 1 75 42 32 1
30 2 51 46 40 1
31 3 96 51 41 1
32 1 98 32 24 1
33 1 91 86 54 1
34 2 52 52 30 1
35 2 58 51 36 1
36 2 83 45 41 1
37 1 116 43 26 1
38 1 95 71 57 1
39 1 98 50 37 1
40 1 71 45 41 1
41 2 64 49 31 1
42 4 72 63 52 1
43 2 113 36 30 1
44 1 85 70 66 1
45 1 79 40 32 1
46 2 96 50 37 1
47 2 77 69 49 1
48 3 41 31 22 1
49 2 87 76 34 1
50 2 112 80 33 1
51 2 57 52 20 1
52 1 76 61 45 1
53 2 114 96 21 1
54 4 71 61 36 1
55 3 34 34 26 1
56 2 99 78 46 1
57 1 57 42 38 1
58 1 97 73 25 1
59 1 73 40 30 1
60 2 83 43 39 1
61 1 91 82 29 1
62 1 93 34 29 1
63 3 70 49 35 1
64 1 111 47 23 1
65 3 108 92 75 1
66 2 85 73 40 1
67 2 57 51 45 1
68 1 101 67 49 1
69 2 94 57 44 1
70 2 116 54 21 1
71 1 103 99 62 1
72 2 63 47 34 1
73 2 92 46 40 1
74 2 83 53 42 1
75 3 89 53 24 1
76 1 68 64 37 1
77 1 79 29 23 1
78 1 98 78 76 1
79 2 112 99 72 1
80 2 115 84 48 1
CONTAINERS
1 1 587 220 233
