# Bischoff & Ratcliff container-loading instance BR11-24, converted from
# BR/BR11/24.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 107 (60 distinct types)
# Total profit if all packed: 29629844
# Total box volume: 29629844   Container volume: 30089620   (ratio 0.985)

BOXES
1 1 113 80 29 1
2 1 98 65 62 1
3 3 60 59 46 1
4 2 100 97 64 1
5 2 99 88 23 1
6 2 106 49 33 1
7 2 78 54 30 1
8 1 71 68 41 1
9 3 83 80 35 1
10 3 99 55 27 1
11 2 91 51 43 1
12 2 99 78 72 1
13 1 102 88 37 1
14 2 97 75 72 1
15 5 83 63 27 1
16 1 78 38 36 1
17 3 120 88 55 1
18 1 77 72 38 1
19 1 45 38 25 1
20 2 73 48 23 1
21 1 87 73 38 1
22 1 94 75 33 1
23 1 71 64 56 1
24 1 94 69 48 1
25 1 75 66 46 1
26 1 89 75 56 1
27 2 62 38 34 1
28 1 81 71 52 1
29 1 88 79 53 1
30 2 51 44 35 1
31 2 92 83 80 1
32 3 70 68 41 1
33 2 109 58 40 1
34 1 75 56 30 1
35 1 77 66 58 1
36 3 62 32 23 1
37 2 90 39 23 1
38 1 99 71 56 1
39 2 108 75 71 1
40 2 101 99 57 1
41 2 90 88 20 1
42 3 70 66 42 1
43 1 106 80 55 1
44 4 100 69 42 1
45 2 87 83 51 1
46 1 108 91 22 1
47 1 80 77 74 1
48 3 113 70 70 1
49 2 65 46 35 1
50 2 87 35 26 1
51 2 82 55 24 1
52 2 71 47 37 1
53 1 107 100 58 1
54 1 77 48 43 1
55 1 118 81 42 1
56 1 57 51 32 1
57 3 118 98 70 1
58 1 96 62 58 1
59 1 57 42 41 1
60 2 88 37 21 1
CONTAINERS
1 1 587 220 233
