# Bischoff & Ratcliff container-loading instance BR11-25, converted from
# BR/BR11/25.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 136 (60 distinct types)
# Total profit if all packed: 29955305
# Total box volume: 29955305   Container volume: 30089620   (ratio 0.996)

BOXES
1 1 75 54 35 1
2 2 107 60 49 1
3 3 70 67 42 1
4 3 78 71 44 1
5 5 78 61 27 1
6 1 78 73 48 1
7 3 109 87 32 1
8 1 91 87 25 1
9 3 67 51 47 1
10 3 67 63 60 1
11 1 115 59 34 1
12 1 102 35 34 1
13 2 117 54 48 1
14 3 70 61 40 1
15 5 64 63 59 1
16 3 95 87 63 1
17 2 113 92 23 1
18 1 113 49 32 1
19 3 99 75 63 1
20 3 56 55 46 1
21 2 94 69 55 1
22 3 110 93 60 1
23 1 73 72 65 1
24 2 77 50 41 1
25 3 55 37 34 1
26 2 71 60 28 1
27 2 99 33 21 1
28 2 89 72 37 1
29 1 63 58 31 1
30 1 48 38 23 1
31 2 67 67 63 1
32 2 117 96 80 1
33 3 64 40 24 1
34 1 96 61 20 1
35 3 107 83 26 1
36 1 60 51 40 1
37 4 93 82 29 1
38 3 79 50 36 1
39 3 80 74 58 1
40 3 100 42 30 1
41 1 61 29 22 1
42 6 78 38 28 1
43 2 103 63 36 1
44 1 93 41 25 1
45 2 72 69 52 1
46 3 96 52 29 1
47 4 93 65 43 1
48 1 69 39 32 1
49 2 76 59 39 1
50 3 98 54 38 1
51 3 55 35 20 1
52 3 100 47 35 1
53 1 75 42 39 1
54 2 86 45 22 1
55 1 98 49 46 1
56 1 80 74 28 1
57 3 67 62 56 1
58 1 116 72 50 1
59 2 82 72 39 1
60 1 118 89 26 1
CONTAINERS
1 1 587 220 233
