# Bischoff & Ratcliff container-loading instance BR11-23, converted from
# BR/BR11/23.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 114 (60 distinct types)
# Total profit if all packed: 29988628
# Total box volume: 29988628   Container volume: 30089620   (ratio 0.997)

BOXES
1 1 84 81 23 1
2 3 115 72 64 1
3 2 77 49 25 1
4 2 40 37 22 1
5 4 97 96 46 1
6 2 95 43 25 1
7 3 90 69 28 1
8 2 56 51 49 1
9 1 118 93 80 1
10 1 56 47 41 1
11 1 78 71 27 1
12 4 88 62 41 1
13 4 87 53 21 1
14 2 105 47 28 1
15 2 103 68 65 1
16 1 67 64 31 1
17 2 83 37 27 1
18 1 44 31 29 1
19 2 91 69 49 1
20 1 90 61 42 1
21 2 82 81 30 1
22 1 96 67 40 1
23 2 70 55 47 1
24 2 46 37 34 1
25 2 112 76 58 1
26 2 79 41 23 1
27 1 45 43 43 1
28 2 104 74 32 1
29 3 66 43 43 1
30 1 112 79 49 1
31 3 116 98 36 1
32 2 60 56 39 1
33 2 93 87 31 1
34 2 91 88 40 1
35 3 115 72 28 1
36 1 105 67 63 1
37 1 87 86 78 1
38 1 57 44 33 1
39 1 76 46 23 1
40 3 102 92 72 1
41 2 116 79 74 1
42 1 56 54 26 1
43 1 108 74 36 1
44 1 99 82 36 1
45 2 97 31 31 1
46 1 119 77 53 1
47 5 88 55 54 1
48 2 103 100 72 1
49 3 70 55 53 1
50 1 89 77 75 1
51 3 74 34 28 1
52 2 59 41 27 1
53 1 84 73 48 1
54 1 75 68 40 1
55 1 98 64 36 1
56 1 74 28 26 1
57 5 89 73 57 1
58 1 75 66 52 1
59 1 78 44 42 1
60 1 87 77 47 1
CONTAINERS
1 1 587 220 233
