# Bischoff & Ratcliff container-loading instance BR11-69, converted from
# BR/BR11/69.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 145 (60 distinct types)
# Total profit if all packed: 30012969
# Total box volume: 30012969   Container volume: 30089620   (ratio 0.997)

BOXES
1 4 91 50 32 1
2 2 118 66 40 1
3 2 75 69 32 1
4 4 81 73 32 1
5 4 97 69 33 1
6 4 97 31 27 1
7 2 57 54 29 1
8 2 77 71 62 1
9 3 116 84 27 1
10 1 85 30 29 1
11 1 112 51 41 1
12 4 87 81 23 1
13 4 49 44 26 1
14 1 63 59 38 1
15 2 82 44 33 1
16 4 63 61 44 1
17 4 69 53 52 1
18 1 104 78 25 1
19 3 119 65 37 1
20 3 76 76 68 1
21 2 104 86 65 1
22 1 91 84 34 1
23 2 100 93 53 1
24 2 78 40 31 1
25 3 112 73 50 1
26 2 89 78 70 1
27 1 89 78 24 1
28 1 112 49 36 1
29 3 82 54 40 1
30 2 107 67 38 1
31 3 80 54 46 1
32 3 84 48 36 1
33 1 97 93 60 1
34 5 89 65 49 1
35 2 47 32 26 1
36 5 58 49 46 1
37 2 84 56 50 1
38 1 94 67 29 1
39 2 103 89 43 1
40 4 64 53 25 1
41 3 51 39 34 1
42 2 83 71 27 1
43 3 91 48 40 1
44 2 61 50 28 1
45 3 59 56 44 1
46 2 58 29 25 1
47 2 34 27 25 1
48 2 106 80 65 1
49 2 103 47 43 1
50 1 54 53 25 1
51 3 81 80 78 1
52 1 99 69 37 1
53 1 39 38 31 1
54 3 80 74 27 1
55 1 98 73 29 1
56 4 57 34 33 1
57 3 89 61 44 1
58 2 77 36 34 1
59 1 94 89 52 1
60 2 74 55 51 1
CONTAINERS
1 1 587 220 233
