# Bischoff & Ratcliff container-loading instance BR11-83, converted from
# BR/BR11/83.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 145 (60 distinct types)
# Total profit if all packed: 30037165
# Total box volume: 30037165   Container volume: 30089620   (ratio 0.998)

BOXES
1 3 83 71 46 1
2 5 76 63 54 1
3 3 91 56 40 1
4 2 61 42 34 1
5 3 84 67 47 1
6 1 95 79 57 1
7 2 90 80 23 1
8 3 69 43 28 1
9 6 72 69 48 1
10 3 83 64 58 1
11 5 99 94 24 1
12 2 96 69 53 1
13 1 71 70 36 1
14 3 57 52 45 1
15 2 99 71 43 1
16 2 72 71 27 1
17 2 59 37 22 1
18 1 86 56 44 1
19 2 80 55 41 1
20 1 78 58 30 1
21 3 103 71 60 1
22 2 57 47 31 1
23 5 60 36 33 1
24 2 66 48 27 1
25 1 45 40 37 1
26 1 103 68 52 1
27 2 111 78 53 1
28 1 98 81 71 1
29 1 105 35 35 1
30 2 118 41 40 1
31 2 100 61 52 1
32 3 64 56 53 1
33 2 74 42 36 1
34 3 77 27 26 1
35 4 70 34 28 1
36 2 37 35 33 1
37 1 110 74 53 1
38 1 106 33 30 1
39 2 70 69 46 1
40 1 53 44 26 1
41 2 111 80 25 1
42 3 93 77 61 1
43 4 89 58 43 1
44 2 73 63 33 1
45 4 111 90 21 1
46 3 82 77 71 1
47 3 95 66 32 1
48 4 64 44 38 1
49 4 98 71 41 1
50 3 74 43 32 1
51 1 79 78 21 1
52 2 87 78 29 1
53 1 94 68 47 1
54 1 120 78 68 1
55 2 102 79 59 1
56 1 77 66 54 1
57 6 82 45 21 1
58 1 56 55 41 1
59 3 78 39 30 1
60 2 95 69 25 1
CONTAINERS
1 1 587 220 233
