# Bischoff & Ratcliff container-loading instance BR11-31, converted from
# BR/BR11/31.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 132 (60 distinct types)
# Total profit if all packed: 29987362
# Total box volume: 29987362   Container volume: 30089620   (ratio 0.997)

BOXES
1 1 70 63 49 1
2 1 84 54 49 1
3 2 89 70 42 1
4 2 80 48 39 1
5 1 114 47 42 1
6 1 92 62 34 1
7 3 72 66 43 1
8 3 120 55 46 1
9 3 106 62 25 1
10 2 72 53 34 1
11 1 74 44 35 1
12 4 103 71 28 1
13 3 115 35 31 1
14 2 117 62 39 1
15 2 60 32 32 1
16 2 86 80 39 1
17 2 71 70 42 1
18 1 87 58 32 1
19 3 97 44 29 1
20 1 95 61 30 1
21 4 70 41 30 1
22 2 81 45 40 1
23 2 119 76 68 1
24 2 61 55 54 1
25 4 85 52 40 1
26 4 46 43 40 1
27 3 94 76 34 1
28 5 110 70 59 1
29 2 46 33 27 1
30 1 83 40 37 1
31 3 102 48 22 1
32 2 116 80 38 1
33 1 81 65 51 1
34 1 79 69 37 1
35 3 85 41 21 1
36 2 80 71 49 1
37 1 66 65 36 1
38 2 118 71 64 1
39 2 91 65 42 1
40 1 95 74 70 1
41 2 79 47 34 1
42 2 75 67 61 1
43 2 89 76 21 1
44 1 56 33 30 1
45 2 114 71 61 1
46 3 120 48 36 1
47 3 118 74 69 1
48 3 91 86 60 1
49 3 89 77 26 1
50 1 76 44 37 1
51 2 99 56 45 1
52 2 96 48 37 1
53 3 72 66 55 1
54 2 64 62 45 1
55 2 74 46 27 1
56 4 99 62 32 1
57 1 76 50 46 1
58 1 78 72 60 1
59 4 93 70 24 1
60 2 95 59 58 1
CONTAINERS
1 1 587 220 233
