# Bischoff & Ratcliff container-loading instance BR14-22, converted from
# BR/BR14/22.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (90 distinct types)
# Total profit if all packed: 29773799
# Total box volume: 29773799   Container volume: 30089620   (ratio 0.990)

BOXES
1 1 89 78 50 1
2 1 73 65 46 1
3 1 94 66 39 1
4 1 66 59 42 1
5 1 106 93 70 1
6 1 80 71 62 1
7 2 60 36 26 1
8 1 72 31 31 1
9 1 63 63 31 1
10 1 74 39 23 1
11 1 105 72 52 1
12 1 101 76 45 1
13 2 93 73 65 1
14 1 74 47 42 1
15 1 72 33 28 1
16 1 99 91 45 1
17 1 79 60 44 1
18 1 81 57 50 1
19 1 99 72 61 1
20 1 38 35 31 1
21 2 74 51 48 1
22 1 98 96 40 1
23 1 70 46 38 1
24 1 65 51 44 1
25 1 69 59 26 1
26 1 83 70 51 1
27 2 56 48 23 1
28 2 73 66 47 1
29 1 74 54 33 1
30 2 98 54 46 1
31 1 53 50 38 1
32 1 87 71 50 1
33 2 70 66 65 1
34 2 102 51 50 1
35 2 73 66 60 1
36 1 86 65 50 1
37 1 83 71 44 1
38 1 107 86 79 1
39 1 78 74 36 1
40 2 102 85 26 1
41 3 77 58 52 1
42 1 69 58 42 1
43 2 110 93 53 1
44 3 99 64 32 1
45 1 72 66 35 1
46 1 63 39 23 1
47 1 99 35 31 1
48 1 93 73 54 1
49 1 76 75 59 1
50 1 77 64 59 1
51 2 94 61 33 1
52 1 103 78 72 1
53 1 80 69 27 1
54 1 59 40 37 1
55 1 78 48 29 1
56 1 117 81 56 1
57 1 93 76 61 1
58 1 74 54 42 1
59 1 118 46 38 1
60 1 86 71 57 1
61 3 119 71 29 1
62 3 82 62 25 1
63 1 91 75 63 1
64 2 48 37 28 1
65 3 80 50 36 1
66 1 103 58 40 1
67 1 86 43 42 1
68 2 110 62 27 1
69 1 57 53 28 1
70 1 76 55 51 1
71 1 117 46 31 1
72 1 111 49 33 1
73 1 73 69 59 1
74 1 106 34 29 1
75 1 89 62 46 1
76 2 61 53 50 1
77 1 119 74 58 1
78 1 106 58 45 1
79 1 94 58 54 1
80 1 79 32 30 1
81 1 66 61 39 1
82 3 107 84 75 1
83 2 97 76 72 1
84 1 67 33 24 1
85 2 66 57 42 1
86 2 99 43 42 1
87 1 72 72 55 1
88 1 55 43 39 1
89 1 110 68 21 1
90 3 98 94 22 1
CONTAINERS
1 1 587 220 233
