# Bischoff & Ratcliff container-loading instance BR14-5, converted from
# BR/BR14/5.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 135 (90 distinct types)
# Total profit if all packed: 30009453
# Total box volume: 30009453   Container volume: 30089620   (ratio 0.997)

BOXES
1 2 88 54 39 1
2 1 94 54 36 1
3 1 87 77 43 1
4 1 100 80 72 1
5 1 83 40 36 1
6 2 91 54 22 1
7 2 109 58 54 1
8 1 94 55 30 1
9 1 34 32 31 1
10 1 83 80 57 1
11 2 108 40 26 1
12 1 72 37 32 1
13 1 93 93 28 1
14 1 71 56 33 1
15 5 104 78 26 1
16 1 94 85 44 1
17 1 82 75 65 1
18 2 109 81 28 1
19 2 79 73 45 1
20 1 104 91 76 1
21 1 56 48 45 1
22 1 67 55 52 1
23 1 72 69 59 1
24 1 103 58 29 1
25 1 61 41 25 1
26 1 63 39 26 1
27 1 88 58 41 1
28 2 87 70 39 1
29 1 61 42 21 1
30 2 66 47 35 1
31 2 103 79 37 1
32 2 62 61 57 1
33 1 57 55 30 1
34 1 64 45 41 1
35 1 92 47 45 1
36 2 95 70 44 1
37 2 43 30 28 1
38 1 79 61 34 1
39 1 103 71 25 1
40 2 116 45 37 1
41 2 96 63 42 1
42 2 106 66 61 1
43 2 59 40 31 1
44 1 85 79 52 1
45 2 116 46 34 1
46 1 64 56 48 1
47 1 70 63 40 1
48 1 105 37 35 1
49 2 94 85 50 1
50 1 94 52 45 1
51 2 66 64 43 1
52 1 55 54 26 1
53 3 76 44 36 1
54 2 79 64 57 1
55 1 106 68 41 1
56 3 110 75 66 1
57 1 119 91 64 1
58 1 62 59 51 1
59 2 45 44 28 1
60 1 70 43 41 1
61 1 106 62 49 1
62 2 95 67 36 1
63 2 90 61 23 1
64 2 83 52 49 1
65 3 88 67 26 1
66 1 118 68 25 1
67 1 98 78 56 1
68 3 98 95 27 1
69 3 84 80 75 1
70 1 57 48 45 1
71 1 94 70 68 1
72 2 47 36 36 1
73 2 55 54 36 1
74 2 80 32 29 1
75 1 115 90 71 1
76 3 61 36 30 1
77 1 80 51 24 1
78 1 73 58 26 1
79 1 115 90 24 1
80 2 68 45 43 1
81 1 60 58 29 1
82 1 67 64 38 1
83 1 100 80 50 1
84 1 96 75 36 1
85 1 91 60 54 1
86 1 77 75 41 1
87 1 73 72 31 1
88 2 76 62 54 1
89 1 79 48 41 1
90 1 85 42 42 1
CONTAINERS
1 1 587 220 233
