# Bischoff & Ratcliff container-loading instance BR10-32, converted from
# BR/BR10/32.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 146 (50 distinct types)
# Total profit if all packed: 30061433
# Total box volume: 30061433   Container volume: 30089620   (ratio 0.999)

BOXES
1 4 95 76 44 1
2 5 81 47 34 1
3 4 71 52 30 1
4 6 96 52 28 1
5 3 104 80 50 1
6 1 77 64 57 1
7 4 75 45 36 1
8 2 65 49 39 1
9 1 70 49 41 1
10 2 111 44 42 1
11 2 108 94 51 1
12 3 43 40 26 1
13 5 70 47 39 1
14 1 84 36 26 1
15 2 103 97 27 1
16 2 54 54 24 1
17 3 63 46 38 1
18 1 80 52 37 1
19 2 67 59 20 1
20 2 102 89 23 1
21 1 61 53 48 1
22 5 80 79 67 1
23 3 77 76 37 1
24 2 63 37 26 1
25 3 47 41 28 1
26 2 87 76 42 1
27 5 99 89 35 1
28 4 76 67 29 1
29 7 72 58 43 1
30 2 78 70 54 1
31 5 78 65 32 1
32 5 101 66 29 1
33 2 102 74 31 1
34 2 77 69 55 1
35 5 51 46 35 1
36 5 90 48 35 1
37 1 109 71 40 1
38 3 86 69 36 1
39 1 64 63 29 1
40 3 94 77 59 1
41 2 63 51 36 1
42 2 73 53 44 1
43 2 87 65 57 1
44 2 84 31 28 1
45 2 79 47 30 1
46 2 109 78 49 1
47 2 62 46 32 1
48 4 101 58 56 1
49 3 96 82 57 1
50 4 87 63 49 1
CONTAINERS
1 1 587 220 233
