# Bischoff & Ratcliff container-loading instance BR10-89, converted from
# BR/BR10/89.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 126 (50 distinct types)
# Total profit if all packed: 29874606
# Total box volume: 29874606   Container volume: 30089620   (ratio 0.993)

BOXES
1 1 95 92 46 1
2 2 65 60 40 1
3 2 103 62 59 1
4 4 71 65 52 1
5 4 119 87 28 1
6 2 109 92 78 1
7 3 58 54 35 1
8 2 98 73 64 1
9 4 44 44 40 1
10 2 70 69 35 1
11 2 119 61 58 1
12 4 89 55 45 1
13 2 75 68 58 1
14 1 43 37 30 1
15 5 95 77 41 1
16 1 65 63 63 1
17 1 107 70 62 1
18 3 109 69 21 1
19 5 54 34 21 1
20 2 118 45 32 1
21 3 75 50 32 1
22 3 58 46 27 1
23 3 90 55 37 1
24 3 80 78 62 1
25 2 88 43 42 1
26 2 78 67 48 1
27 1 89 81 48 1
28 1 79 69 51 1
29 3 79 75 50 1
30 3 109 86 55 1
31 2 72 44 42 1
32 2 81 55 53 1
33 3 76 54 29 1
34 3 85 44 24 1
35 3 62 47 29 1
36 2 99 77 56 1
37 4 95 73 49 1
38 1 94 83 65 1
39 4 81 62 30 1
40 3 85 58 48 1
41 1 43 37 31 1
42 4 55 54 43 1
43 3 62 53 43 1
44 3 78 78 64 1
45 1 82 82 20 1
46 2 106 78 73 1
47 1 57 31 27 1
48 2 85 35 32 1
49 2 84 73 57 1
50 4 100 73 34 1
CONTAINERS
1 1 587 220 233
