# Bischoff & Ratcliff container-loading instance BR10-37, converted from
# BR/BR10/37.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 121 (50 distinct types)
# Total profit if all packed: 29826052
# Total box volume: 29826052   Container volume: 30089620   (ratio 0.991)

BOXES
1 3 98 73 44 1
2 1 60 60 38 1
3 2 105 73 60 1
4 3 90 77 52 1
5 3 66 58 24 1
6 1 106 76 55 1
7 3 55 44 36 1
8 2 82 58 23 1
9 2 74 61 58 1
10 4 81 39 24 1
11 3 71 65 39 1
12 2 105 97 47 1
13 4 114 97 69 1
14 3 103 78 55 1
15 4 93 66 55 1
16 2 78 75 74 1
17 3 118 67 58 1
18 2 91 61 22 1
19 1 96 58 24 1
20 1 80 76 44 1
21 1 80 67 25 1
22 3 71 69 20 1
23 3 81 79 62 1
24 3 72 68 30 1
25 1 49 45 41 1
26 2 112 96 58 1
27 1 71 65 45 1
28 3 91 68 30 1
29 3 94 71 61 1
30 2 52 51 31 1
31 4 46 41 29 1
32 1 116 79 55 1
33 1 45 38 30 1
34 1 78 77 53 1
35 4 76 74 62 1
36 3 92 58 39 1
37 3 56 50 40 1
38 3 96 48 45 1
39 1 103 57 26 1
40 4 90 45 35 1
41 2 96 65 47 1
42 3 44 43 37 1
43 3 75 40 39 1
44 4 71 65 35 1
45 3 86 70 53 1
46 3 53 44 43 1
47 2 82 52 33 1
48 2 60 57 51 1
49 2 79 69 48 1
50 1 53 35 35 1
CONTAINERS
1 1 587 220 233
