# Bischoff & Ratcliff container-loading instance BR10-4, converted from
# BR/BR10/4.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (50 distinct types)
# Total profit if all packed: 30009116
# Total box volume: 30009116   Container volume: 30089620   (ratio 0.997)

BOXES
1 2 113 92 33 1
2 2 52 37 28 1
3 2 57 33 29 1
4 2 99 37 30 1
5 1 92 64 33 1
6 3 119 59 39 1
7 3 54 52 49 1
8 2 75 45 35 1
9 3 79 68 44 1
10 1 116 49 47 1
11 4 83 44 23 1
12 3 98 96 56 1
13 3 78 72 57 1
14 1 98 88 47 1
15 2 41 33 31 1
16 4 59 35 34 1
17 1 83 78 37 1
18 5 68 34 33 1
19 1 103 69 49 1
20 3 97 53 32 1
21 2 92 63 50 1
22 1 108 57 40 1
23 4 62 60 58 1
24 2 101 46 25 1
25 1 99 53 36 1
26 4 67 67 55 1
27 1 99 46 38 1
28 5 103 80 79 1
29 2 91 69 32 1
30 4 71 63 33 1
31 2 95 54 36 1
32 3 72 51 34 1
33 3 64 35 32 1
34 2 78 77 55 1
35 2 76 50 41 1
36 2 116 97 53 1
37 2 91 25 24 1
38 2 83 56 35 1
39 2 40 26 23 1
40 1 117 52 39 1
41 1 90 81 40 1
42 3 98 94 75 1
43 2 62 57 50 1
44 2 119 84 80 1
45 4 75 60 60 1
46 1 59 42 34 1
47 1 76 74 51 1
48 8 95 65 39 1
49 3 100 91 70 1
50 2 81 40 26 1
CONTAINERS
1 1 587 220 233
