# Bischoff & Ratcliff container-loading instance BR10-44, converted from
# BR/BR10/44.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 159 (50 distinct types)
# Total profit if all packed: 30030905
# Total box volume: 30030905   Container volume: 30089620   (ratio 0.998)

BOXES
1 3 114 67 25 1
2 4 92 79 25 1
3 7 89 87 36 1
4 3 95 71 36 1
5 2 90 83 43 1
6 2 93 39 28 1
7 4 69 54 31 1
8 6 107 61 37 1
9 2 98 52 40 1
10 4 83 69 60 1
11 4 98 63 58 1
12 4 45 40 26 1
13 2 63 44 36 1
14 4 96 56 43 1
15 1 88 42 35 1
16 3 40 37 36 1
17 6 97 74 67 1
18 2 76 45 42 1
19 1 64 43 42 1
20 2 91 53 37 1
21 2 59 34 22 1
22 2 56 42 27 1
23 2 84 66 53 1
24 3 85 66 53 1
25 2 51 39 35 1
26 3 83 47 45 1
27 5 45 30 25 1
28 2 84 38 25 1
29 2 86 74 28 1
30 4 92 38 37 1
31 2 70 56 44 1
32 4 100 28 25 1
33 5 92 52 49 1
34 2 71 66 34 1
35 4 81 39 38 1
36 8 54 40 26 1
37 3 79 77 21 1
38 4 115 56 45 1
39 5 86 59 48 1
40 3 85 83 62 1
41 1 99 87 61 1
42 3 69 42 38 1
43 3 60 59 42 1
44 3 58 56 41 1
45 2 113 30 28 1
46 2 71 65 63 1
47 4 97 79 23 1
48 4 74 41 39 1
49 2 91 61 30 1
50 2 46 44 42 1
CONTAINERS
1 1 587 220 233
