# Bischoff & Ratcliff container-loading instance BR10-28, converted from
# BR/BR10/28.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 120 (50 distinct types)
# Total profit if all packed: 29887451
# Total box volume: 29887451   Container volume: 30089620   (ratio 0.993)

BOXES
1 3 62 59 52 1
2 3 54 52 50 1
3 2 102 69 65 1
4 2 97 76 46 1
5 2 52 50 37 1
6 2 93 85 23 1
7 1 90 38 38 1
8 2 66 60 40 1
9 4 38 31 26 1
10 4 86 60 36 1
11 2 92 47 34 1
12 3 103 69 22 1
13 1 79 71 42 1
14 2 66 33 20 1
15 2 100 93 45 1
16 1 91 84 21 1
17 3 92 47 29 1
18 1 76 55 40 1
19 4 98 90 53 1
20 4 81 75 53 1
21 3 113 88 63 1
22 4 87 32 20 1
23 2 92 74 40 1
24 1 78 55 28 1
25 2 106 75 23 1
26 2 66 58 50 1
27 2 109 79 66 1
28 2 119 71 36 1
29 3 93 69 42 1
30 2 99 90 60 1
31 3 95 85 73 1
32 3 71 49 29 1
33 5 106 57 45 1
34 2 110 67 49 1
35 1 100 54 50 1
36 1 107 55 29 1
37 2 119 47 27 1
38 4 84 71 53 1
39 1 86 70 20 1
40 3 98 58 50 1
41 3 76 70 28 1
42 3 115 95 47 1
43 3 96 72 56 1
44 3 79 63 28 1
45 2 71 37 27 1
46 1 80 70 63 1
47 2 60 56 31 1
48 3 64 62 25 1
49 1 110 76 43 1
50 3 75 49 41 1
CONTAINERS
1 1 587 220 233
