# Bischoff & Ratcliff container-loading instance BR10-38, converted from
# BR/BR10/38.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 122 (50 distinct types)
# Total profit if all packed: 30040316
# Total box volume: 30040316   Container volume: 30089620   (ratio 0.998)

BOXES
1 5 104 94 50 1
2 2 102 87 36 1
3 2 115 42 33 1
4 2 61 58 32 1
5 4 70 62 48 1
6 4 91 79 78 1
7 3 90 57 53 1
8 3 78 68 25 1
9 1 77 44 39 1
10 1 97 89 56 1
11 2 58 38 26 1
12 2 64 44 33 1
13 3 57 38 25 1
14 2 70 65 28 1
15 4 93 73 61 1
16 1 61 47 46 1
17 1 111 72 26 1
18 2 102 78 63 1
19 2 88 65 62 1
20 5 63 51 38 1
21 3 98 86 68 1
22 1 106 68 47 1
23 2 90 80 71 1
24 3 90 74 40 1
25 1 94 38 33 1
26 2 108 67 30 1
27 1 60 34 30 1
28 1 57 37 27 1
29 3 104 74 41 1
30 3 47 45 23 1
31 4 112 89 24 1
32 4 101 83 28 1
33 1 72 61 52 1
34 3 94 67 63 1
35 1 104 80 45 1
36 3 110 75 37 1
37 3 93 59 46 1
38 2 71 71 47 1
39 3 74 74 56 1
40 4 89 42 30 1
41 2 81 69 49 1
42 4 81 56 30 1
43 2 97 73 23 1
44 3 116 43 36 1
45 2 51 39 29 1
46 2 74 56 41 1
47 1 71 71 58 1
48 3 70 50 27 1
49 2 63 59 41 1
50 2 64 54 48 1
CONTAINERS
1 1 587 220 233
