# Bischoff & Ratcliff container-loading instance BR10-79, converted from
# BR/BR10/79.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 152 (50 distinct types)
# Total profit if all packed: 29887633
# Total box volume: 29887633   Container volume: 30089620   (ratio 0.993)

BOXES
1 3 64 48 46 1
2 1 79 25 22 1
3 1 89 85 33 1
4 1 79 66 34 1
5 6 79 54 31 1
6 6 115 95 22 1
7 4 76 54 44 1
8 5 80 44 29 1
9 3 66 33 26 1
10 2 50 32 32 1
11 3 116 93 21 1
12 4 113 64 50 1
13 4 101 80 31 1
14 3 96 76 46 1
15 2 61 61 26 1
16 5 108 26 23 1
17 3 96 88 31 1
18 5 80 61 47 1
19 4 87 74 35 1
20 2 61 51 50 1
21 4 97 77 70 1
22 3 74 65 61 1
23 2 92 30 23 1
24 2 94 59 40 1
25 2 100 84 27 1
26 5 120 42 31 1
27 7 45 40 36 1
28 2 53 50 50 1
29 2 81 64 45 1
30 3 63 62 31 1
31 2 107 59 48 1
32 2 114 76 27 1
33 4 39 26 25 1
34 4 92 67 42 1
35 2 85 82 38 1
36 3 52 41 31 1
37 3 50 40 30 1
38 3 94 47 30 1
39 2 92 76 37 1
40 2 93 56 25 1
41 2 71 38 38 1
42 3 103 71 69 1
43 2 88 67 51 1
44 3 103 70 53 1
45 2 71 69 62 1
46 5 91 79 36 1
47 4 64 46 29 1
48 2 115 82 50 1
49 2 63 34 30 1
50 1 77 29 25 1
CONTAINERS
1 1 587 220 233
