# Bischoff & Ratcliff container-loading instance BR15-87, converted from
# BR/BR15/87.json (kcliu2/CLP-Datasets on GitHub).
# Source: Davies, A.P. & Bischoff, E.E. (1999), EJOR 114(3):509-527.
# Dataset repository: https://github.com/kcliu2/CLP-Datasets
#
# Single-container 3D knapsack: one container, boxes carry explicit profits.
# Format: BOXES rows      = type_id count length width height value_coefficient
#         CONTAINERS rows = type_id count length width height
#
# The value_coefficient column is 1 for every box type: the original CLP
# objective (maximize packed volume) is already encoded as profit = volume
# in the source data (Value == Length*Height*Depth for every box type here).
# Run these instances under the default --value-mode volume.
#! value-mode: volume
#
# CAUTION - orientation constraints dropped in this conversion: the source
# data restricts, per box type, which of its 3 axes may be placed vertical
# (fields C1_Length/C1_Height/C1_Depth in the source JSON -- 1 = that axis
# may be vertical, 0 = may not). This solver's BOXES row format has no field
# to carry that restriction, and the solver always tries all 6 axis-aligned
# orientations for every box. These converted instances therefore solve the
# FREE-ROTATION relaxation of the true BR benchmark (partial orientation
# restriction). Expect equal-or-better packed volume than published results
# that enforce the restriction; the two are not directly comparable.
#
# Boxes: 140 (100 distinct types)
# Total profit if all packed: 29996693
# Total box volume: 29996693   Container volume: 30089620   (ratio 0.997)

BOXES
1 2 119 34 28 1
2 1 84 69 48 1
3 1 97 82 78 1
4 1 109 43 33 1
5 3 80 75 47 1
6 2 74 62 30 1
7 1 40 35 31 1
8 2 58 43 26 1
9 1 111 73 71 1
10 1 95 66 43 1
11 2 96 82 28 1
12 2 84 73 66 1
13 1 62 42 38 1
14 2 108 91 58 1
15 1 96 81 25 1
16 3 42 35 31 1
17 1 75 54 30 1
18 2 117 50 33 1
19 1 115 68 49 1
20 3 105 66 60 1
21 1 50 45 38 1
22 1 79 50 34 1
23 2 72 36 35 1
24 1 74 57 37 1
25 1 72 66 63 1
26 1 86 62 29 1
27 1 91 70 34 1
28 1 55 35 29 1
29 2 64 54 25 1
30 1 97 82 50 1
31 2 93 73 45 1
32 2 83 35 25 1
33 1 60 59 33 1
34 1 113 45 38 1
35 2 54 51 30 1
36 1 110 43 26 1
37 1 100 66 37 1
38 1 91 73 48 1
39 3 65 56 47 1
40 1 72 50 27 1
41 2 92 87 27 1
42 1 110 42 21 1
43 1 90 48 36 1
44 1 76 73 54 1
45 1 61 41 34 1
46 1 74 50 38 1
47 2 110 49 43 1
48 2 104 69 38 1
49 1 95 71 52 1
50 1 77 57 48 1
51 1 91 66 46 1
52 2 114 70 29 1
53 1 101 80 68 1
54 2 40 38 23 1
55 2 90 70 24 1
56 3 90 71 69 1
57 1 106 70 55 1
58 1 85 49 34 1
59 1 90 68 47 1
60 2 72 56 46 1
61 2 63 49 47 1
62 1 96 61 60 1
63 1 81 54 48 1
64 1 96 58 56 1
65 1 51 30 27 1
66 1 63 60 48 1
67 2 100 71 22 1
68 2 80 46 22 1
69 1 77 69 28 1
70 1 99 62 21 1
71 1 62 45 22 1
72 1 90 57 52 1
73 1 97 76 51 1
74 1 117 47 41 1
75 1 62 58 44 1
76 1 60 58 40 1
77 1 96 51 44 1
78 1 59 54 35 1
79 1 70 51 48 1
80 2 118 49 43 1
81 1 49 44 26 1
82 2 78 58 26 1
83 1 91 70 28 1
84 1 61 42 31 1
85 1 118 79 44 1
86 1 119 46 45 1
87 2 99 75 45 1
88 1 49 46 42 1
89 1 119 85 59 1
90 1 105 97 23 1
91 2 92 68 42 1
92 5 88 59 37 1
93 1 91 71 49 1
94 1 76 53 46 1
95 1 79 62 26 1
96 1 41 37 28 1
97 1 69 68 59 1
98 1 73 69 20 1
99 1 84 69 33 1
100 1 96 82 48 1
CONTAINERS
1 1 587 220 233
