650;330;430;10;1;1;1;0;0
1200;1000;950;97;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
650;330;430;10;1;1;1;0;0
340;340;520;20;1;1;1;0;0
800;800;800;198;0;0;1;0;0
650;330;430;10;1;1;1;0;0
620;170;170;8;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
4150;650;600;200;0;0;1;0;0
1570;110;110;12;1;1;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
340;340;520;20;1;1;1;0;0
430;380;360;15;1;1;1;0;0
340;270;500;5;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
610;610;190;6;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1000;133;0;0;1;0;0
430;380;360;15;1;1;1;0;0
2480;1680;1400;181;0;0;1;1;0
1140;1140;1000;427;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
610;610;190;6;1;1;1;0;0
1520;1000;1000;141;0;0;1;0;0
750;600;500;133;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
380;340;130;5;1;1;1;0;0
130;130;130;4;1;1;1;0;1
1930;400;730;135;0;0;1;0;0
380;340;130;5;1;1;1;0;0
470;340;260;2;1;1;1;1;0
1200;800;1200;100;0;0;1;0;0
1200;1000;500;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1010;160;260;5;1;1;1;0;0
1200;1000;440;200;0;0;1;0;0
760;480;480;9;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1930;400;730;135;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
680;480;400;5;1;1;1;1;0
1200;800;1210;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1720;1720;420;1983;0;0;1;0;1
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1500;140;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1240;800;920;453;0;0;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;400;27;1;1;1;0;0
800;600;580;55;0;0;1;0;0
380;340;130;5;1;1;1;0;0
4230;650;760;452;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1180;692;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
1200;800;1150;86;0;0;1;0;0
1200;1000;950;133;0;0;1;0;0
