400;400;400;20;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1000;58;0;0;1;1;0
500;400;600;18;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;620;60;0;0;1;0;0
380;340;130;5;1;1;1;0;0
600;400;800;68;0;0;1;0;0
2100;400;400;62;0;0;1;0;0
650;330;430;10;1;1;1;0;0
560;410;250;5;1;1;1;0;0
1520;1000;1000;141;0;0;1;0;0
1200;1000;550;75;0;0;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
4150;650;600;200;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;1000;797;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
680;480;400;5;1;1;1;1;0
800;800;800;198;0;0;1;0;0
450;450;380;10;1;1;1;0;0
1200;1000;750;134;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1570;110;110;12;1;1;1;0;0
