380;380;170;3;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
650;330;430;10;1;1;1;0;0
2120;1400;750;140;0;0;1;0;0
730;720;710;36;1;1;1;0;0
450;680;250;5;1;1;1;0;0
370;370;130;2;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;1000;1180;692;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;600;400;0;0;1;0;0
340;340;520;20;1;1;1;0;0
1220;1020;1280;155;0;0;1;0;0
340;270;500;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
2600;200;200;62;0;0;1;0;0
1200;800;1150;80;0;0;1;0;0
650;330;430;10;1;1;1;0;0
600;400;800;68;0;0;1;0;0
1200;850;700;131;0;0;1;0;0
430;380;360;15;1;1;1;0;0
750;600;500;133;0;0;1;0;0
4230;650;760;452;0;0;1;0;0
1200;1000;800;71;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1150;950;750;461;0;0;1;0;0
650;330;430;10;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
800;600;480;56;0;0;1;0;0
430;380;360;15;1;1;1;0;0
800;600;1000;85;0;0;1;0;0
1220;1020;1280;155;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
610;420;340;5;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;1000;500;100;0;0;1;0;0
800;600;900;75;0;0;1;0;0
340;340;520;20;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
250;350;40;1;1;1;1;0;0
430;380;360;15;1;1;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;1000;1100;97;0;0;1;0;0
300;300;200;30;1;1;1;0;1
2100;400;400;62;0;0;1;0;0
350;350;350;4;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1180;692;0;0;1;0;0
1200;1000;500;97;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1800;1300;1000;200;0;0;1;0;0
270;250;170;3;1;1;1;0;0
1220;1020;910;155;0;0;1;0;0
650;330;430;10;1;1;1;0;0
450;320;330;18;1;1;1;0;0
1800;1300;1000;200;0;0;1;0;0
390;300;250;2;1;1;1;0;0
1140;1140;1000;427;0;0;1;0;0
450;680;250;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
