1230;830;920;243;0;0;1;0;0
1220;1020;800;103;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;950;133;0;0;1;0;0
350;350;150;2;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
900;1100;1300;140;0;0;1;0;0
450;680;250;5;1;1;1;0;0
1220;1020;910;155;0;0;1;0;0
1100;200;200;12;1;1;1;0;0
300;200;150;1;1;1;1;0;0
600;400;800;68;0;0;1;0;0
2120;1400;750;140;0;0;1;0;0
800;600;1000;85;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1150;1150;1600;333;0;0;1;0;0
1800;1300;1000;200;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1420;105;0;0;1;0;0
250;350;40;1;1;1;1;0;0
380;340;130;5;1;1;1;0;0
800;600;580;55;0;0;1;0;0
340;270;500;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1150;950;750;461;0;0;1;0;0
680;480;400;5;1;1;1;1;0
430;380;360;15;1;1;1;0;0
4230;650;760;452;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
800;600;420;49;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
1450;1140;750;194;0;0;1;0;0
1200;1000;850;60;0;0;1;0;0
430;430;300;5;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
430;380;360;15;1;1;1;0;0
400;300;250;2;1;1;1;0;0
380;340;130;5;1;1;1;0;0
610;610;190;6;1;1;1;0;0
380;380;170;3;1;1;1;0;0
1200;1000;950;133;0;0;1;0;0
1140;1140;1000;427;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
430;380;360;15;1;1;1;0;0
600;400;800;68;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;940;129;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;950;133;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1800;1300;1000;200;0;0;1;0;0
1200;800;1140;121;0;0;1;0;0
650;330;430;10;1;1;1;0;0
