380;340;130;5;1;1;1;0;0
430;380;360;15;1;1;1;0;0
340;350;250;3;1;1;1;0;0
750;600;500;133;0;0;1;0;0
1200;800;950;578;0;0;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1300;97;0;0;1;0;0
1520;1000;1000;141;0;0;1;0;0
510;360;320;44;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
340;340;520;20;1;1;1;0;0
430;380;360;15;1;1;1;0;0
2050;690;770;150;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
3330;680;550;300;0;0;1;0;0
1200;800;960;72;0;0;1;0;0
380;340;130;5;1;1;1;0;0
850;320;350;8;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
380;380;170;3;1;1;1;0;0
800;600;530;65;0;0;1;0;0
1200;800;1150;80;0;0;1;0;0
250;350;40;1;1;1;1;0;0
300;300;200;30;1;1;1;0;1
650;330;430;10;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;600;400;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1450;1140;750;194;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;800;71;0;0;1;0;0
800;600;570;55;0;0;1;0;0
680;480;400;5;1;1;1;1;0
1220;1020;910;155;0;0;1;0;0
470;340;260;2;1;1;1;1;0
610;610;190;6;1;1;1;0;0
1350;100;100;4;1;1;1;0;0
650;330;430;10;1;1;1;0;0
650;330;430;10;1;1;1;0;0
300;200;150;1;1;1;1;0;0
650;330;430;10;1;1;1;0;0
