750;600;500;133;0;0;1;0;0
370;280;130;2;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1850;1370;1110;340;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1130;1000;750;500;0;0;1;0;0
650;330;430;10;1;1;1;0;0
620;510;370;7;1;1;1;0;0
1550;1350;1650;780;0;0;1;0;0
730;720;710;36;1;1;1;0;0
1220;1020;650;155;0;0;1;0;0
470;470;470;50;1;1;1;0;0
400;300;400;16;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
700;570;460;5;1;1;1;1;0
650;330;430;10;1;1;1;0;0
650;330;430;10;1;1;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1090;800;1800;90;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1150;950;750;461;0;0;1;0;0
2220;860;860;500;0;0;1;0;0
340;340;520;20;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;950;133;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
450;450;380;10;1;1;1;0;0
450;450;380;10;1;1;1;0;0
610;420;340;5;1;1;1;0;0
360;360;120;2;1;1;1;0;0
1200;800;1000;314;0;0;1;0;0
800;600;480;56;0;0;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;1000;750;134;0;0;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;1080;100;0;0;1;0;0
1200;800;550;254;0;0;1;0;0
600;400;800;68;0;0;1;0;0
1200;1000;1540;297;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1200;800;400;27;1;1;1;0;0
1200;1000;800;71;0;0;1;0;0
1400;800;1250;181;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1400;800;1320;181;0;0;1;0;0
450;450;380;10;1;1;1;0;0
820;620;540;33;1;1;1;0;0
370;310;270;5;1;1;1;0;0
800;600;580;55;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
650;330;430;10;1;1;1;0;0
700;600;540;150;0;0;1;0;0
650;330;430;10;1;1;1;0;0
2600;200;200;62;0;0;1;0;0
4150;650;600;200;0;0;1;0;0
1200;800;1150;80;0;0;1;0;0
310;180;120;1;1;1;1;0;0
430;380;360;15;1;1;1;0;0
2120;1400;750;140;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1420;105;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1720;1720;420;1983;0;0;1;0;1
1200;800;1210;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
650;330;430;10;1;1;1;0;0
450;680;250;5;1;1;1;0;0
420;400;400;2;1;1;1;1;0
1200;800;1000;314;0;0;1;0;0
250;250;70;5;1;1;1;0;1
1200;1000;1350;297;0;0;1;0;0
610;610;190;6;1;1;1;0;0
820;750;520;120;0;0;1;0;0
340;350;250;3;1;1;1;0;0
430;380;360;15;1;1;1;0;0
3330;680;550;300;0;0;1;0;0
1570;110;110;12;1;1;1;0;0
450;450;380;10;1;1;1;0;0
1800;1300;1000;200;0;0;1;0;0
340;340;520;20;1;1;1;0;0
650;330;430;10;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
340;270;500;5;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
610;610;190;6;1;1;1;0;0
650;330;430;10;1;1;1;0;0
5250;310;410;300;0;0;1;0;0
