340;340;520;20;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
650;330;430;10;1;1;1;0;0
300;200;150;1;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1520;1000;1000;141;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
430;380;360;15;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;1000;950;97;0;0;1;0;0
800;600;570;55;0;0;1;0;0
1200;1000;1420;105;0;0;1;0;0
850;320;350;8;1;1;1;0;0
1460;800;960;102;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;500;97;0;0;1;0;0
340;340;520;20;1;1;1;0;0
420;290;290;8;1;1;1;0;0
430;380;360;15;1;1;1;0;0
650;330;430;10;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
600;400;800;68;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1140;1140;1000;427;0;0;1;0;0
600;400;800;68;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
1200;800;550;254;0;0;1;0;0
380;340;130;5;1;1;1;0;0
340;340;520;20;1;1;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;1120;100;0;0;1;0;0
250;250;70;5;1;1;1;0;1
4150;650;600;200;0;0;1;0;0
800;800;800;198;0;0;1;0;0
1800;1300;1000;200;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;1000;1000;58;0;0;1;1;0
430;380;360;15;1;1;1;0;0
1520;1000;1000;141;0;0;1;0;0
1130;1000;750;500;0;0;1;0;0
1200;800;1000;797;0;0;1;0;0
1200;1000;1180;693;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1800;1300;1000;200;0;0;1;0;0
1200;1000;1420;105;0;0;1;0;0
650;330;430;10;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
1200;1000;1420;105;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
340;340;520;20;1;1;1;0;0
470;350;180;5;1;1;1;0;0
