1200;1000;1120;100;0;0;1;0;0
500;400;600;12;1;1;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1140;1140;1000;427;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
340;340;520;20;1;1;1;0;0
380;340;130;5;1;1;1;0;0
800;600;420;49;1;1;1;0;0
430;380;360;15;1;1;1;0;0
610;610;190;6;1;1;1;0;0
1200;1000;1180;692;0;0;1;0;0
760;480;480;10;1;1;1;0;0
1200;1000;1420;105;0;0;1;0;0
850;320;350;8;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
450;450;380;10;1;1;1;0;0
1720;1720;420;1983;0;0;1;0;1
680;480;400;5;1;1;1;1;0
2050;690;770;150;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
650;330;430;10;1;1;1;0;0
1200;1000;1350;297;0;0;1;0;0
340;340;520;20;1;1;1;0;0
620;170;170;8;1;1;1;0;0
1200;1000;1080;100;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
450;320;330;18;1;1;1;0;0
1200;1000;1050;168;0;0;1;0;0
1220;1020;800;103;0;0;1;0;0
430;380;360;15;1;1;1;0;0
2220;860;860;500;0;0;1;0;0
380;340;130;5;1;1;1;0;0
560;410;250;5;1;1;1;0;0
500;400;600;18;1;1;1;0;0
1200;800;140;25;1;1;1;0;0
2600;200;200;62;0;0;1;0;0
1200;1000;1180;692;0;0;1;0;0
1140;1140;1000;427;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
310;180;120;1;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
300;300;200;30;1;1;1;0;1
2600;200;200;62;0;0;1;0;0
380;340;130;5;1;1;1;0;0
2120;1400;750;140;0;0;1;0;0
950;700;700;120;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
430;380;360;15;1;1;1;0;0
1200;800;1150;86;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
960;560;670;208;0;0;1;0;0
1200;800;140;25;1;1;1;0;0
1450;1140;750;194;0;0;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
1200;800;1210;100;0;0;1;0;0
430;380;360;15;1;1;1;0;0
300;170;100;1;1;1;1;0;0
340;340;520;20;1;1;1;0;0
1200;1000;1100;97;0;0;1;0;0
1200;800;1000;797;0;0;1;0;0
1010;160;260;5;1;1;1;0;0
610;610;190;6;1;1;1;0;0
430;380;360;15;1;1;1;0;0
340;340;520;20;1;1;1;0;0
