700;600;540;150;0;0;1;0;0
380;340;130;5;1;1;1;0;0
380;340;130;5;1;1;1;0;0
600;300;250;16;1;1;1;0;0
300;280;240;1;1;1;1;1;0
1200;800;1210;100;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
340;270;500;5;1;1;1;0;0
370;370;130;2;1;1;1;0;0
380;340;130;5;1;1;1;0;0
600;400;800;68;0;0;1;0;0
1220;1020;910;155;0;0;1;0;0
340;340;520;20;1;1;1;0;0
1090;800;1800;90;0;0;1;0;0
300;170;100;1;1;1;1;0;0
200;200;200;45;1;1;1;0;1
650;330;430;10;1;1;1;0;0
650;330;430;10;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
390;300;250;2;1;1;1;0;0
380;380;320;6;1;1;1;0;0
800;800;800;198;0;0;1;0;0
610;420;340;5;1;1;1;0;0
1200;800;1200;100;0;0;1;0;0
1200;1000;560;64;0;0;1;0;0
1200;800;1000;314;0;0;1;0;0
340;350;190;3;1;1;1;0;0
800;600;570;49;1;1;1;0;0
1200;800;1210;100;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1400;800;1250;181;0;0;1;0;0
1200;800;620;60;0;0;1;0;0
1200;1000;1120;100;0;0;1;0;0
310;180;120;1;1;1;1;0;0
1200;1000;1000;58;0;0;1;1;0
380;340;130;5;1;1;1;0;0
430;380;360;15;1;1;1;0;0
2220;860;860;500;0;0;1;0;0
380;340;130;5;1;1;1;0;0
1200;1000;1180;693;0;0;1;0;0
